throttle,steer,vx,vy,yawdot,dt,slip_front,slip_back,ay,fy
1.0,-0.03854761,14.946342,0.053782754,-0.20605168,0.023707049,-0.0073809675,0.030953523,-0.5158911174478104,-951.8191116912101
1.0,-0.045416694,15.178846,0.03317965,-0.20530853,0.02071655,-0.008578133,0.029038314,-0.9945238951466342,-1834.89658654554
1.0,-0.048988134,15.29122,0.022238122,-0.21049161,0.023351561,-0.009495725,0.02878907,-0.46855659885007256,-864.4869248783839
1.0,-0.21724075,17.75004,0.17666918,-0.90660876,0.02202748,-0.030725151,0.11101962,7.010836373475314,12934.993109061954
1.0,0.073121734,20.203733,2.658276,-0.36163598,0.02304672,0.116151266,0.1650333,107.67722348342843,198664.47732692547
1.0,0.07968781,21.10091,1.7300096,0.17649251,0.021970501,0.08803241,0.06486009,-42.250579538445656,-77952.31924843224
0.6193544,0.03406114,21.874594,0.71203756,0.32777828,0.020440372,0.044306736,0.002570281,-49.8020310002186,-91884.74719540331
-1.0,0.023360662,22.012003,0.53806645,0.31836182,0.020660063,0.035836488,-0.004461673,-8.42064760402715,-15536.094829430092
-1.0,-0.07082557,21.517729,-0.1950386,-0.2179572,0.023465656,-0.017086366,0.011142051,-31.241617536709818,-57640.78435522961
-1.0,-0.02878645,17.54457,0.53609616,-0.35655344,0.020847896,0.014216072,0.070680216,35.069954301383696,64704.06568605292
-1.0,0.019936636,16.301516,0.5096697,-0.14306189,0.021637216,0.024091905,0.04848149,-1.2213428936513846,-2253.3776387868047
-1.0,0.027282262,16.093151,0.49316522,-0.10457083,0.022014935,0.025283609,0.04334345,-0.7496946958962172,-1383.1867139285207
-1.0,0.034346934,15.882686,0.47274467,-0.060872436,0.020063493,0.026525408,0.03717871,-1.017796352808558,-1877.8342709317897
-1.0,0.0403109,15.692183,0.45237526,-0.020229068,0.02279124,0.027613735,0.031197302,-0.8937385592008147,-1648.947641725503
-1.0,0.055765316,14.886897,0.34157592,0.12848213,0.020212244,0.029641325,0.0056456486,-5.481793115103895,-10113.908297366686
-1.0,0.05540063,13.929252,0.2007951,0.21836816,0.021835137,0.026758375,-0.01681622,-6.447443860782736,-11895.533923144147
-1.0,0.05142139,13.395811,0.13599999,0.22822627,0.020422177,0.023601536,-0.023740133,-3.172781726453552,-5853.782285306804
-1.0,0.039433263,12.8100195,0.086645834,0.2163195,0.023178697,0.020113558,-0.026793946,-2.1292894937105387,-3928.5391158959437
-0.5,0.029524606,12.410584,0.054586828,0.18967871,0.020220257,0.016490923,-0.025953837,-1.5854895415028607,-2925.2282040727778
1.0,0.0131993415,11.825857,0.015403001,0.124569796,0.022027588,0.009647547,-0.019596634,-1.7788523645893501,-3281.982612667351
1.0,-0.0020725068,11.658439,-0.004956685,0.08430752,0.022436345,0.0053143743,-0.014760389,-0.9074421881104074,-1674.2308370637018
1.0,-0.06321466,11.651262,-0.13072453,-0.07775666,0.022458427,-0.016416324,0.0021094538,-5.600029111566897,-10332.053710840926
1.0,-0.12233956,11.854177,-0.2632644,-0.23178034,0.021064423,-0.037516437,0.016753769,-6.292119655971589,-11608.96076526758
1.0,-0.3532533,12.524713,-0.69498754,-0.8583975,0.020377142,-0.109010644,0.08076104,-21.18663844026802,-39089.347922294495
1.0,-0.46309605,12.701651,-0.8097869,-1.1373736,0.021329438,-0.13353373,0.11393962,-5.3822027565845865,-9930.164085898563
1.0,-0.66062737,12.837103,-0.8535693,-1.6123099,0.020821696,-0.16418839,0.18126357,-2.1027297680265815,-3879.536422009043
1.0,-0.75124747,12.818919,-0.75421816,-1.832783,0.021268314,-0.17021233,0.22165267,4.671321854661352,8618.588821850195
1.0,-0.84037673,12.669777,-0.43751124,-2.0724015,0.022237342,-0.16264363,0.28255042,14.242121203154584,26276.713619820206
1.0,-0.7725527,12.043347,0.4429433,-2.3068492,0.019134222,-0.1149888,0.39457452,46.01465060873654,84897.03037311892
1.0,0.060470987,13.035099,1.2819645,-0.07627589,0.018902127,0.09268644,0.10878132,44.38766071141094,81895.23401255318
1.0,0.00042148036,14.135982,0.26190084,0.13448499,0.022149878,0.025948746,-0.00049656845,-46.05278909436882,-84967.39587911047
1.0,-0.049776282,14.513887,0.03476626,0.024038048,0.019418444,0.0036948726,-0.0009107661,-11.696847594997829,-21580.683812770993
1.0,-0.0684479,14.630258,-0.033210576,-0.02796406,0.019029684,-0.0037732916,0.0015422353,-3.5721473882593107,-6590.611931338428
-1.0,-0.26239783,15.118952,-0.3378346,-0.9269549,0.02115426,-0.07080606,0.09929001,-14.400126688430603,-26568.233740154465
-1.0,-0.23220985,14.718733,-0.21116234,-1.0112458,0.023820702,-0.06873408,0.12162905,5.317738326939315,9811.227213203036
-1.0,-0.07397617,13.881194,0.16651446,-0.84992385,0.020246547,-0.03670602,0.13270633,18.653887006016387,34416.42152610023
-1.0,0.0758345,13.228248,0.5055172,-0.37239766,0.018658848,0.01557461,0.09353549,18.16847106530907,33520.82911549524
-1.0,0.1084582,13.073814,0.568759,-0.24023809,0.01953861,0.028576843,0.07947774,3.236760445087957,5971.823021187281
1.0,-0.1377098,10.690405,-0.3259404,-0.25199926,0.01983761,-0.048850816,0.016500026,-45.101168941218226,-83211.65669654762
0.7908832,-0.15226768,11.556683,-0.50542426,-0.61611885,0.02239608,-0.08543505,0.062271036,-8.01407478451586,-14785.967977431761
0.9271357,-0.13548554,11.642638,-0.477367,-0.6133834,0.021383721,-0.082254894,0.06373226,1.3120850201889545,2420.796862248621
1.0,0.025926374,12.242618,-0.06816091,-0.31553242,0.019083165,-0.025968136,0.04557495,21.44330303699622,39562.894103258026
1.0,0.31041023,12.919288,0.5902355,0.49556187,0.020811949,0.0756418,-0.030782146,31.635499875576286,58367.497270438245
1.0,0.67127097,13.197771,0.92392474,1.2784115,0.021105208,0.14535704,-0.122183226,15.810753440572583,29170.840097856417
1.0,0.91616535,13.132702,0.8016069,1.7832788,0.020176515,0.16682315,-0.20598471,-6.0623868889151575,-11185.103810048466
1.0,0.9482595,13.09119,0.73826987,1.8520153,0.022778057,0.16672304,-0.22115156,-2.780616011277872,-5130.236540807674
1.0,1.0510546,12.75369,0.29703408,2.0569296,0.02071731,0.14999488,-0.28865072,-21.297928640349546,-39294.67834144492
1.0,1.022641,11.809548,-0.49254525,2.1802335,0.01878684,0.10471124,-0.3869458,-42.028320356164215,-77542.25105712298
1.0,0.85799026,11.332672,-0.6672456,2.2008507,0.02067918,0.095351204,-0.41732988,-8.44812753697197,-15586.795305713285
1.0,0.8117143,11.255554,-0.6805755,2.2102537,0.02406029,0.09548806,-0.42220074,-0.5540207536983139,-1022.1682905733892
1.0,0.10931489,11.596004,-1.2270033,1.841488,0.021046529,0.021045715,-0.39745775,-25.96284641519749,-47901.45163603937
1.0,-0.0118435845,12.78617,-1.3925339,0.44791985,0.020357225,-0.080084786,-0.17575146,-8.131294908810021,-15002.23910675449
1.0,0.08592362,15.658142,-0.1161369,0.7401469,0.022494774,0.030196192,-0.10096383,56.7419348156154,104688.86973481042
1.0,-0.0058483826,16.213015,-0.43451542,0.4731285,0.018649211,-0.0034336008,-0.0844411,-17.07195655623179,-31497.759846247653
1.0,-0.11149598,17.385511,-0.54327744,-0.30327624,0.01983204,-0.044915468,0.0036186967,-5.4841569500666605,-10118.269572872989
1.0,-0.09258581,19.218716,0.45138353,-0.6434507,0.019622177,-0.0032805903,0.089737654,50.690653233838425,93524.25521643189
1.0,-0.07605584,19.556374,0.6188488,-0.6125165,0.02114868,0.0065542986,0.09353209,7.918473871655347,14609.584293204114
1.0,-0.014499512,20.509031,0.90822995,-0.39399394,0.022557002,0.02876754,0.08211949,12.828883465985417,23669.289994743092
1.0,0.09140236,22.418283,0.36636683,0.33983392,0.022649145,0.028335335,-0.013912285,-23.924219655973765,-44140.1852652716
1.0,0.106361926,23.029491,-0.115393154,0.5361095,0.022944178,0.013553054,-0.051301174,-20.997047006870325,-38739.55172767575
1.0,0.10492216,23.153992,-0.23176521,0.5694807,0.020214727,0.00962469,-0.058877733,-5.75679582514273,-10621.288297388335
1.0,0.036230765,24.111189,-1.2242721,0.5808426,0.019280266,-0.03136355,-0.09823054,-51.47786290915281,-94976.65706738694
1.0,-0.09414543,25.366226,-1.386704,-0.088687345,0.020022567,-0.057176318,-0.047451925,-8.112441326828865,-14967.454247999256
1.0,-0.117516644,26.646578,0.5152331,-0.7737902,0.019215694,-0.003880815,0.076972015,98.97831949238993,182614.99946345942
-0.5,0.010760074,27.370213,2.3911295,-0.57277983,0.02159621,0.07024791,0.12804197,86.8622966714993,160260.93735891618
-0.57617444,0.066765614,26.981766,2.4692721,-0.21860047,0.02065228,0.08451908,0.10691292,3.783727510957631,6980.97725771683
-0.5,0.106956884,24.84764,0.40600964,0.5404642,0.021311726,0.033592984,-0.027046815,-96.81348474544014,-178620.87935533706
0.15803424,0.102571666,24.048515,-0.30608717,0.62864906,0.020213066,0.008150717,-0.06465021,-35.2295297507068,-64998.48239005405
0.19684236,0.09253235,23.287231,-0.8668852,0.664269,0.022457495,-0.0143431695,-0.09359843,-24.971530885345846,-46072.474483463084
0.19308878,0.03297437,20.84896,-1.4274273,0.46181694,0.020260865,-0.050459575,-0.11176041,-27.66624722093553,-51044.22612262605
0.48951712,0.006155156,20.139568,-1.2300061,0.30514252,0.019630523,-0.04867265,-0.09067607,10.056848714626705,18554.88587848627
1.0,-0.0009689942,19.71684,-0.3734883,-0.01765543,0.021259628,-0.019557266,-0.017063498,40.28846600702515,74332.2197829614
1.0,0.036367413,20.29264,-0.06150878,0.07074002,0.020256177,-0.00024110467,-0.009953694,15.401697961071331,28416.132738176606
1.0,0.049398623,20.496628,-0.020973431,0.12584056,0.02234302,0.0038694984,-0.013237053,1.8142287389976823,3347.2520234507238
1.0,0.14114086,21.85795,-0.35889363,0.6264237,0.020843126,0.006477989,-0.07326985,-16.212548875826016,-29912.152675899
1.0,0.16494992,22.88122,-1.7205726,1.0307066,0.022429623,-0.038968936,-0.16310656,-60.708954849575484,-112008.02169746677
1.0,0.13919488,23.118504,-2.2780564,1.0645443,0.020153943,-0.061357547,-0.18758026,-27.661277001726173,-51035.05606818479
1.0,0.12993352,23.170921,-2.404965,1.0625453,0.019909976,-0.06671935,-0.19226141,-6.374121194319858,-11760.253603520137
1.0,0.10478432,23.285465,-2.6695547,1.0433432,0.019090239,-0.078301996,-0.20064774,-13.859946960328793,-25571.602141806623
1.0,0.00083625887,23.754576,-3.3178806,0.7805522,0.02227406,-0.11243459,-0.20174785,-29.106768141955268,-53701.98722190747
1.0,-0.06015214,24.26634,-3.2789705,0.39061373,0.021173866,-0.12114877,-0.16511437,1.8376474093110953,3390.4594701789706
1.0,-0.079662025,24.931149,-2.6107254,-0.021062315,0.020572018,-0.10458917,-0.10225824,32.483206071470455,59931.51520186299
-1.0,-0.02256917,26.158726,-0.57246906,-0.31866807,0.021216698,-0.031499237,0.0024703005,96.06849944322157,177246.3814727438
-1.0,-0.004884927,26.175785,-0.08883073,-0.25217617,0.020480948,-0.011058083,0.01581254,23.614059759343174,43567.94025598816
-1.0,0.009365004,25.598526,0.3178133,-0.11206469,0.023042914,0.0088781575,0.021085348,17.64724852073831,32559.17352076218
-1.0,0.009268448,25.240007,0.35780212,-0.06705617,0.020356555,0.012002466,0.019410122,1.9644198146493836,3624.354558028113
-1.0,0.005950877,24.661003,0.33812115,-0.02443236,0.020235738,0.012865298,0.015627572,-0.9725847409172831,-1794.4188469923872
-1.0,-0.0011074699,23.987505,0.2699045,-0.008342115,0.021408929,0.010927671,0.011897256,-3.1863644370066333,-5878.842386277239
-1.0,-0.005299967,23.311867,0.19627224,-0.015161205,0.018742926,0.007865219,0.009678322,-3.9285360247380803,-7248.148965641758
-1.0,0.009230127,22.199821,0.14363411,-0.01419038,0.019842891,0.0059318976,0.00771358,-2.6527450057554605,-4894.314535618824
-0.74950796,0.021428106,16.145823,-0.16530344,0.113982655,0.022930883,-0.004562206,-0.02420265,-13.472553586357753,-24856.861366830053
-0.9661188,0.03438419,15.066618,-0.06265848,0.13485786,0.019855713,0.0029820541,-0.021911345,5.169542891761177,9537.806635299372
-0.7681143,0.073847674,13.433946,0.08399144,0.22956423,0.022126915,0.01977309,-0.027711134,6.627671322459547,12228.053589937865
-0.5,0.10400863,12.597056,0.178809,0.330149,0.0194108,0.034870178,-0.03790315,4.884783728645909,9012.425979351701
-0.5,0.115574755,12.324154,0.21263133,0.37020987,0.02007638,0.040929556,-0.042455304,1.6846826967809938,3108.2395755609336
0.0015828244,0.13140869,11.887134,0.2669285,0.42654762,0.021896401,0.05069148,-0.048860736,2.479730344726515,4575.10248602042
0.6941431,0.15737389,11.133674,0.4006508,0.537714,0.019673212,0.073823765,-0.05999528,6.797176790449875,12540.79117838002
0.79235244,0.14020234,11.183748,0.42467615,0.5574627,0.021541007,0.077006735,-0.061095845,1.115330866379645,2057.7854484704453
1.0,0.056316454,11.984885,0.1680622,0.32517257,0.022678219,0.035417896,-0.039886776,-11.31543663106878,-20876.980584321896
1.0,0.062009513,13.370711,0.095789954,0.20544101,0.020240666,0.01930933,-0.023386635,-3.5706456497034234,-6587.841223702816
1.0,0.09838613,13.834581,0.16589701,0.29279065,0.019190999,0.028706972,-0.030109081,3.6531217577573742,6740.009643062355
1.0,0.23285474,14.828945,0.338369,0.733739,0.020751815,0.0619051,-0.07548848,8.311176154953191,15334.120005888637
1.0,0.2508279,14.928055,0.3457539,0.7921922,0.020326778,0.065086536,-0.08223534,0.363308931695915,670.3049789789632
1.0,0.37990302,15.623206,0.098136716,1.3745304,0.02235288,0.07603107,-0.16702865,-11.077641180912705,-20438.24797878394
0.6233387,0.39502144,15.823759,-0.22777058,1.5687625,0.017867627,0.06442059,-0.20827335,-18.24009959464679,-33652.98375212333
0.12542371,0.39651373,15.858357,-0.31258667,1.6060569,0.019347733,0.060849532,-0.21737869,-4.3837740576635005,-8088.063136389158
-0.5229825,0.39484048,15.8880205,-0.40791607,1.6368557,0.024114132,0.056330595,-0.22632873,-3.953258612003949,-7293.762139147286
-1.0,0.35938507,15.682284,-0.9414933,1.7035462,0.02046017,0.026690915,-0.26886433,-26.078826813266943,-48115.43547047751
-1.0,0.31872633,15.1859255,-1.2218333,1.663918,0.02122841,0.0071503175,-0.28928822,-13.205887770209824,-24364.862936037123
-1.0,0.2879479,14.795435,-1.3494551,1.6156251,0.020486338,-0.0038236347,-0.29834527,-6.229605310622133,-11493.621798097834
-1.0,0.27073547,14.591576,-1.3943412,1.5863916,0.01988024,-0.008523584,-0.30139637,-2.257824855233138,-4165.68685790514
-1.0,0.25300375,14.391841,-1.4281142,1.5501205,0.020721769,-0.012973311,-0.30286318,-1.6298318932133666,-3007.0398429786615
-0.61540085,0.09828328,12.957275,-1.3922064,1.1280401,0.020069024,-0.03749211,-0.27245817,1.7892150609815372,3301.101787510936
0.3738797,0.007130818,12.149754,-1.0815278,0.6137307,0.020356804,-0.04817129,-0.18630676,15.261658951965158,28157.760766375715
0.8971676,-0.027819604,11.7697,-0.7331747,0.21064723,0.023490883,-0.04753545,-0.096956894,14.829289303428908,27360.038764826335
1.0,-0.036102045,11.754762,-0.3601931,-0.06445907,0.021274647,-0.03471979,-0.01950656,17.53174094968532,32346.062052169418
1.0,-0.035827838,11.960551,-0.24057183,-0.11574435,0.020245345,-0.027617525,-0.00075312646,5.908581454156498,10901.332782918738
1.0,-0.03603915,12.241681,-0.17086397,-0.1374706,0.021203924,-0.02275152,0.008432786,3.287498106482554,6065.434006460312
1.0,-0.03622586,12.576014,-0.12999815,-0.14864537,0.02233154,-0.019634126,0.013196805,1.8299597788598545,3376.2757919964315
0.58439827,-0.021013463,13.38789,-0.065618075,-0.14681391,0.019701155,-0.013572023,0.016903166,3.2678325204791294,6029.151000283994
0.34613544,-0.0056061386,13.575752,-0.029487694,-0.12234246,0.019875081,-0.009312686,0.015734378,1.8178733963398692,3353.9764162470588
0.5962483,0.14021158,13.524096,0.30764252,0.32001758,0.019896692,0.041348454,-0.02439257,16.944033410176928,31261.741641776433
1.0,0.18698113,13.395745,0.40435213,0.49831155,0.022651559,0.059430268,-0.04385761,4.269446089781281,7877.128035646464
1.0,0.2848584,13.597052,0.5195398,0.9590045,0.020353649,0.093668185,-0.10174744,5.659312981176005,10441.432450269729
1.0,0.30135193,13.789289,0.48070592,1.0991472,0.019804018,0.09760772,-0.12303815,-1.9609091448008171,-3617.8773721575076
1.0,0.25119427,14.423584,0.11600318,1.2595305,0.020640798,0.077211924,-0.16397342,-17.669023261600643,-32599.347917653187
1.0,0.15759051,15.046107,-0.3279898,1.1066743,0.021721944,0.036781617,-0.16623972,-20.439836324041714,-37711.49801785696
0.84616446,0.14300726,15.1617155,-0.3982575,1.0596765,0.01969239,0.029443208,-0.1634901,-3.568266726385166,-6583.452110180631
0.58698744,0.10758037,15.477349,-0.5576979,0.90602124,0.02146849,0.010727927,-0.1509698,-7.426717016427331,-13702.292895308425
0.8764365,0.083379865,15.779301,-0.6370792,0.7000725,0.020549254,-0.0048503717,-0.12759732,-3.8629772156205764,-7127.192962819963
1.0,0.08525599,15.992072,-0.59480596,0.5849263,0.02049881,-0.007883527,-0.1092237,2.062228978169952,3804.8124647235613
1.0,0.10072821,16.233463,-0.4980467,0.536702,0.020503018,-0.004205153,-0.09591528,4.719269133939206,8707.051552117835
1.0,0.12964247,16.50487,-0.38293675,0.5542008,0.019679032,0.003638911,-0.08957299,5.849370538144357,10792.088642876339
0.2423331,0.1980801,16.957056,-0.2285037,0.71639395,0.019758621,0.020200707,-0.097089924,7.815983210569199,14420.489023500171
-0.82350075,0.27584156,16.879189,-0.23901199,1.008587,0.019806001,0.03343187,-0.13210559,-0.5305609143410628,-978.8848869592608
-0.98009145,0.2761186,16.28352,-0.37866682,1.14797,0.02009906,0.03293029,-0.16182235,-6.948326439146906,-12819.662280226043
-1.0,0.16042899,15.129211,-0.6720684,1.1227331,0.020792853,0.014846565,-0.18928152,-14.110693708073635,-26034.229891395855
-1.0,0.004551295,14.184844,-0.8989982,0.74199647,0.020706069,-0.021376118,-0.1652974,-10.959579049021809,-20220.423345445237
-0.59452534,-0.20112523,12.123087,-0.7303107,-0.5314074,0.018235886,-0.09424897,0.027196253,9.250304591726445,17066.811971735293
-0.5,-0.21305902,11.8432665,-0.6799758,-0.6263951,0.019763371,-0.09857137,0.04792456,2.5468782628226716,4698.990394907829
0.3584418,-0.22989124,11.128846,-0.6095126,-0.75539404,0.01940608,-0.10768093,0.080092594,3.630985752918676,6699.168714134958
0.81025344,-0.23449081,10.853355,-0.61158776,-0.78728473,0.021181,-0.11285498,0.08769112,-0.09797271139228912,-180.75965251877344
1.0,-0.2287637,10.712884,-0.63496673,-0.80654067,0.02183685,-0.11784712,0.090212725,-1.070620075697731,-1975.294039662314
1.0,-0.07588702,12.5477915,-0.18075235,-0.48396194,0.020396398,-0.044872712,0.062157687,22.26934285161527,41086.937561230174
1.0,-0.07362748,14.013527,-0.05549584,-0.27802858,0.020432746,-0.01968911,0.035451915,6.130184851316607,11310.191050679141
1.0,-0.13110486,14.623989,-0.16222313,-0.40599743,0.019916298,-0.033064652,0.044101525,-5.358791578635749,-9886.970462582958
1.0,-0.14596312,14.738314,-0.18605858,-0.45194903,0.020662118,-0.03688892,0.04833974,-1.1535821255110443,-2128.359021567877
1.0,-0.22060166,15.179139,-0.27404928,-0.67481375,0.020059647,-0.053218428,0.07027927,-4.386453061711405,-8093.005898857543
1.0,-0.42537916,16.015526,0.08704744,-1.5140222,0.020916084,-0.06964415,0.19094267,17.264069124985348,31852.207535597965
1.0,-0.16712566,16.344664,2.3542159,-1.7429394,0.02060478,0.0583032,0.34124312,110.03118985012215,203007.54527347535
1.0,-0.022974383,16.611483,2.962042,-1.3617778,0.022257239,0.11159037,0.3279366,27.309141982974616,50385.366958588165
1.0,0.10485314,18.463305,1.708221,0.24945366,0.02038041,0.10241223,0.065053456,-61.520891876071175,-113506.04551135132
1.0,0.10379446,18.92058,1.1455668,0.41507158,0.019386495,0.077529825,0.016581763,-29.02299771051961,-53547.43077590868
1.0,0.106216356,19.511793,0.49508172,0.5385009,0.020262728,0.047175463,-0.029663242,-32.102542165102356,-59229.19029461385
1.0,0.1079686,19.644655,0.36521545,0.56022686,0.020752948,0.041172523,-0.038231626,-6.257726372176136,-11545.50515666497
1.0,0.09856446,20.270416,-0.1862109,0.63457,0.020015463,0.015778689,-0.07132315,-27.550017204198575,-50829.781741746374
1.0,0.03468725,20.962326,-0.729903,0.550172,0.023171185,-0.013756652,-0.086678974,-23.464147388232405,-43291.35193128879
1.0,-0.028826859,21.48436,-0.99961454,0.32635492,0.02077062,-0.034202665,-0.07640292,-12.985242616734602,-23957.77262787534
1.0,-0.12745082,22.916466,-0.38103572,-0.5156519,0.023218071,-0.03446415,0.028244784,26.642128021746508,49154.726200122306
-0.5,-0.1333436,23.17187,-0.085962534,-0.6210455,0.018277314,-0.02503783,0.049638413,16.144231367913253,29786.106873799952
-1.0,-0.1009874,22.809248,1.3034557,-0.8260717,0.01991211,0.02804238,0.12830465,69.77754913969439,128739.57816273614
-1.0,0.025525756,21.207586,1.9454278,-0.5135143,0.020198036,0.071897924,0.13860774,31.78388730468646,58641.27207714652
-1.0,0.09008376,20.147646,1.7874624,-0.11194508,0.021515548,0.083661236,0.09901277,-7.341918504701816,-13545.83964117485
-0.85787106,0.08219811,17.553082,0.25141963,0.5028904,0.021674806,0.03701526,-0.042706564,-70.8676594383359,-130750.83166372974
0.41313887,-0.08829321,15.068021,-0.3653168,-0.19254002,0.02143692,-0.034226354,0.0013029531,-28.769824676306108,-53080.32652778477
0.40662393,-0.117880106,14.771506,-0.32240772,-0.37117884,0.021243148,-0.041622754,0.028231058,2.0199021350319635,3726.7194391339726
0.39502418,-0.12451826,14.712577,-0.31281814,-0.40786463,0.022559166,-0.043119688,0.03393859,0.4250857500671783,784.283208873944
0.98360294,-0.15521856,14.091848,-0.14515524,-0.7398921,0.02302568,-0.051889457,0.093766175,7.281561282880681,13434.480566914855
1.0,-0.12776151,14.304194,-0.06449756,-0.70226306,0.020886326,-0.043453574,0.09276344,3.861745718227322,7124.920850129409
1.0,-0.111810304,14.464902,-0.012864652,-0.66576755,0.022754451,-0.037434094,0.09029137,2.2691344212171938,4186.553007145722
1.0,-0.09560643,14.659664,0.043257948,-0.61679125,0.022216313,-0.030490905,0.086293936,2.52618875148185,4660.818246484013
1.0,-0.06911346,15.0850315,0.13876948,-0.5030513,0.02044458,-0.017362166,0.0752524,4.67172874179856,8619.339528618344
1.0,-0.060489323,15.318687,0.17315684,-0.44919506,0.019896721,-0.012075616,0.06938507,1.7282928176959413,3188.700248649012
1.0,-0.054775473,15.547276,0.19228858,-0.40095603,0.020245736,-0.008210591,0.06345297,0.9449762656195843,1743.481210068133
1.0,-0.06332656,16.28557,0.1725784,-0.32863367,0.023097284,-0.0055126324,0.050601676,-0.85335487930096,-1574.4397523102712
1.0,-0.15619332,17.69754,0.088264264,-0.6027468,0.024601536,-0.022130523,0.07256543,-3.427189912044516,-6323.165387722132
1.0,-0.1684831,17.824741,0.10412332,-0.6503607,0.020849207,-0.023213195,0.078214735,0.7606551174824063,1403.4086917550396
1.0,-0.21386869,18.233347,0.21182463,-0.84338933,0.02095127,-0.025242992,0.103192255,5.140562362090699,9484.33755805734
1.0,-0.224942,18.323477,0.25270423,-0.89241636,0.020500343,-0.025029616,0.11014697,1.9940934646800768,3679.1024423347417
1.0,-0.23586383,18.407509,0.3000754,-0.94203526,0.020760743,-0.024501516,0.1174707,2.281766601513251,4209.859379791948
1.0,-0.28757924,18.869526,0.84039104,-1.2739786,0.020606143,-0.009424937,0.1767565,26.2210953306497,48377.9208850487
1.0,-0.24960658,19.14231,1.7162827,-1.4599831,0.020432176,0.028486596,0.23643394,42.86825152641599,79091.9240662375
1.0,-0.116652,19.39281,2.7185712,-1.3739994,0.020661768,0.082885005,0.27341694,48.50932892093261,89499.71185912067
1.0,0.02822694,19.863424,3.318471,-0.886793,0.019672832,0.1299543,0.24974406,30.49382010683567,56261.09809711181
1.0,0.08615688,21.47181,1.8174152,0.263855,0.02236946,0.093759015,0.059715524,-67.10290726731894,-123804.86390820345
1.0,0.02752826,22.52579,0.33353215,0.36309978,0.020404434,0.02757269,-0.01735312,-72.72355851674199,-134174.96546338897
1.0,0.019731594,22.659626,0.18149233,0.34246814,0.02149001,0.020009382,-0.02211644,-7.074906898600792,-13053.203227918462
1.0,-0.02255041,24.279903,-0.360142,-0.03634544,0.020635387,-0.015963364,-0.011789948,-26.247839694016886,-48427.26423546115
1.0,-0.008257426,25.574213,0.07007762,-0.1181931,0.022050722,-0.00095336314,0.011936071,19.510455031812565,35996.78953369418
1.0,0.013738822,27.047243,0.23790455,0.020356707,0.021550564,0.009363105,0.0072636353,7.78758876101804,14368.101264078285
1.0,0.013488664,28.453377,-0.082574084,0.092978805,0.019961191,-0.0002868677,-0.009404273,-16.05508579122358,-29621.633284807504
1.0,-0.004422473,29.359715,-0.28938943,0.08625125,0.021226045,-0.0074808705,-0.01567748,-9.743470627712323,-17976.703308129236
1.0,-0.014996116,29.627813,-0.329249,0.05522924,0.020929208,-0.0095888935,-0.014790035,-1.9044949049194795,-3513.7930995764395
1.0,-0.028481575,30.30353,-0.27094907,-0.082949385,0.022296725,-0.011093933,-0.003455187,2.614730638692454,4824.178028387577
1.0,-0.01708291,30.690268,-0.100005135,-0.13672507,0.01994892,-0.006800264,0.0056330515,8.569082185902797,15809.956632990661
1.0,0.001072601,31.060614,0.10892756,-0.12978631,0.022389507,0.00016362047,0.01182528,9.331723784717546,17217.030382803874
1.0,0.017634694,31.419392,0.25933757,-0.06703203,0.019123102,0.0065264273,0.012480608,7.865356258623732,14511.582297160787
1.0,0.02665382,31.64994,0.30330846,-0.016353365,0.021472828,0.009140732,0.01058278,2.047745643936606,3778.0907130630385
1.0,0.03701155,32.118153,0.22697407,0.107231036,0.021800242,0.009707232,0.00038835243,-3.5015386526443146,-6460.3388141287605
1.0,-0.039674502,35.52154,0.9094526,-0.5258806,0.02274285,0.013719719,0.055001434,30.008487502665677,55365.659442418175
-1.0,0.09803508,36.25827,2.1707962,-0.009819693,0.020740494,0.059419617,0.060173143,60.815504201587466,112204.60525192888
-1.0,0.09051834,35.27041,-0.15619813,0.64396954,0.019923322,0.010148743,-0.040806305,-116.79750646001705,-215491.39941873145
-1.0,-0.025287727,33.633274,-2.3122165,0.56750596,0.019404398,-0.055029813,-0.10183723,-111.10977882436755,-204997.54193095813
-1.0,-0.14987597,31.487734,-2.8122506,-0.06621262,0.02117541,-0.090459205,-0.08463486,-23.61390405191683,-43567.65297578655
-1.0,-0.16833614,30.439995,-1.964286,-0.45643294,0.021432893,-0.0761274,-0.03441405,39.563702389593416,72995.03090879985
-1.0,-0.10683365,28.561834,0.39564303,-0.8358062,0.019687038,-0.009524642,0.07200104,119.8722240491434,221164.25337066958
-1.0,-0.058178917,27.698393,1.3566574,-0.82775384,0.018135458,0.02497662,0.107936405,52.99090709481944,97768.22358994187
-1.0,-0.044861183,27.442825,1.6016002,-0.8062412,0.019701006,0.03471767,0.1161686,12.43300976610027,22938.903018455
-1.0,0.03274508,25.97856,2.5610113,-0.5810074,0.021505378,0.08020797,0.14180377,44.61261271482883,82310.27045885919
-1.0,0.07358898,24.882614,2.7156549,-0.29886046,0.021779753,0.09880877,0.13185774,7.1003376392744215,13100.122944461307
-1.0,0.08787136,24.353367,2.5977488,-0.15715088,0.018998247,0.10074925,0.11852767,-6.206156810152005,-11450.35931473045
-1.0,0.0930524,24.121016,2.5063627,-0.08347678,0.018378003,0.100383125,0.10992683,-4.972580535545688,-9174.411088081793
-1.0,0.09778378,23.89922,2.399569,-0.019432466,0.021448703,0.09901269,0.10125723,-4.979028335652738,-9186.307279279301
