ss,right,left
166.0,6.367085118481814,8.402914760812267
166.5,6.3625246538899045,8.407473710274267
167.0,6.360393284724887,8.409603967105067
167.5,6.360530459666661,8.4094683368492
168.0,6.362468372520697,8.407529755765541
168.5,6.365618597777645,8.404381478931683
169.0,6.369540915988155,8.400457381478091
169.5,6.192148540751248,8.396321272997309
170.0,5.927711964025827,8.392474914336404
170.5,5.6915949541416895,8.389423986263598
171.0,5.487293733699977,8.387631064676112
171.5,5.318525424176722,8.387676999160425
172.0,5.18903468340912,8.389995188906255
172.5,5.102330029276671,8.395094482739108
173.0,5.061377610784556,8.403466993995542
173.5,5.0683060458816005,8.415929112480887
174.0,5.1241898936256325,8.433279352782222
174.5,5.228194936470528,8.450771026562775
175.0,5.375356895273639,8.429306508557893
175.5,5.558491711710748,8.364749748040776
176.0,5.769434582157916,8.263096058871724
176.5,5.9997145791098365,8.13182559258337
177.0,6.241057396829025,7.97919101607333
177.5,6.4857115463281945,7.813587250536667
178.0,6.726636847164892,7.6430294488278046
178.5,6.957606035205582,7.474849371111946
179.0,7.081818843008127,7.315484086928596
179.5,7.162156024794675,7.170289301660326
180.0,7.220416602474031,7.043486659121136
180.5,7.254521926764231,6.936476091786464
181.0,7.2683197778099125,6.8453591188113325
181.5,7.266634818488143,6.765458241188213
182.0,7.25389070869564,6.692683276693705
182.5,7.233960651234538,6.623731131708357
183.0,7.210025124261698,6.556131806463806
183.5,7.184444426792679,6.488403658555741
184.0,7.158655529200417,6.420072586507518
184.5,7.1331025745460686,6.36232172336768
185.0,7.107208112844609,6.328953414969422
185.5,7.079388170552582,6.32129980008947
186.0,7.047171024778036,6.341091707962784
186.5,7.010022110303934,6.387837663338848
187.0,6.9713555301340335,6.45747265193152
187.5,6.935699288534565,6.545396225953763
188.0,6.9082220334185225,6.646820237195394
188.5,6.894477454598423,6.756683696339544
189.0,6.9001337102995945,6.8697979924051165
189.5,6.930689880673575,6.980860862827777
190.0,6.991194267272504,7.084458847030297
190.5,7.085991074066621,7.175105165044296
191.0,7.218520350969792,7.247411731688486
191.5,7.389381215844352,7.297990286174426
192.0,7.4416294067314475,7.328370711975162
192.5,7.429227080692032,7.3407750450040234
193.0,7.432466272050324,7.337538376641097
193.5,7.448960753111168,7.321046923019361
194.0,7.4762695084877615,7.293740439338156
194.5,7.511958492562182,7.258031270998418
195.0,7.553621302851173,7.216376856245636
195.5,7.5988326127704955,7.171168070067698
196.0,7.64521206621813,7.124789944275147
196.5,7.690482578172069,7.079510225783382
197.0,7.732458074640118,7.037542964634857
197.5,7.769140654856793,7.0008552893782525
198.0,7.8017806126731335,6.968224132270338
198.5,7.833798333843187,6.936220701191458
199.0,7.858781278818116,6.911225375089233
199.5,7.876435223792127,6.893567223048627
200.0,7.890531545889818,6.879475551901532
200.5,7.904807987407685,6.8651937405515815
201.0,7.923010889596794,6.846941260951848
201.5,7.943258146808064,6.826736521722667
202.0,7.963514143064532,6.8064839529854755
202.5,7.987874089483027,6.782128367962116
203.0,8.020547578424859,6.749450181953506
203.5,8.064996163013756,6.705006297428302
204.0,8.120700297641193,6.649304988672996
204.5,8.185518980314367,6.584476289979284
205.0,8.257206906323546,6.512797781045805
205.5,8.333351099857722,6.436651278468106
206.0,8.411471878930177,6.358523392187115
206.5,8.488983718815494,6.281023366061821
207.0,8.563153206703841,6.206844942882801
207.5,8.631240721529538,6.138770131535568
208.0,8.690357200617335,6.079641207458981
208.5,8.737634217671282,6.032361632276499
209.0,8.770119581404392,5.999882254192937
209.5,8.784800008212725,5.9851903402356985
210.0,8.778744960531254,5.991247104031865
210.5,8.74892110771196,6.021073275456073
211.0,8.692431833162917,6.077573757910186
211.5,8.606459439376135,6.16353331302663
212.0,8.492160899654914,6.277844643198218
212.5,8.356236196744545,6.413767383599411
213.0,8.206102244618236,6.563896970969304
213.5,8.049475458772097,6.72060338836281
214.0,7.889322342828803,6.88075312701537
214.5,7.716313922326441,7.053685251258413
215.0,7.540164554877901,7.229834437566167
215.5,7.3718817090696795,7.398107444876396
216.0,7.2219516771991845,7.548048598973225
216.5,7.0999540637803475,7.670035285065532
217.0,7.014565554335895,7.755427732850089
217.5,6.9733863518383385,7.796591573127174
218.0,6.978475619710373,7.7914708225604565
218.5,7.022220267611846,7.74777340883168
219.0,7.095418186264304,7.674577797181098
219.5,7.188758118144661,7.58124583204895
220.0,7.2929919062667725,7.4770035996839725
220.5,7.399234895165436,7.370762689214959
221.0,7.499198133093769,7.270798817813377
221.5,7.58563906147836,7.1843595987016435
222.0,7.652715917812863,7.117282560539604
222.5,7.696316475741856,7.07368702394154
223.0,7.715400303310904,7.05459616438562
223.5,7.712251179425348,7.05775315099018
224.0,7.689385661501158,7.080611107602256
224.5,7.649182744674425,7.120811669386136
225.0,7.593832190968382,7.176170944659803
225.5,7.525204726161274,7.244794648432257
226.0,7.444994029341273,7.325093805741112
226.5,7.356707449498925,7.4132913790375286
227.0,7.283924241491543,7.4860804909932215
227.5,7.232272630392065,7.537730011234197
228.0,7.201526272815914,7.568476382227703
228.5,7.189790543976555,7.580212109751616
229.0,7.1948095180995075,7.575193142180438
229.5,7.214313228755113,7.555689430565814
230.0,7.246028134051195,7.52397452625143
230.5,7.287696570302605,7.48230609061261
231.0,7.337046103161881,7.432956557813112
231.5,7.391810834854204,7.3781918261048105
232.0,7.449721123644566,7.320281537012753
232.5,7.508518986743944,7.261483673964138
233.0,7.565927371183307,7.204075288980312
233.5,7.619684718784549,7.150317940940946
234.0,7.6677773159634635,7.10222534495447
234.5,7.709874548114012,7.060128111891787
235.0,7.746237247669001,7.023765411379641
235.5,7.777159615292052,6.992843043695699
236.0,7.802900209544673,6.9671024455827615
236.5,7.82374084854243,6.946261805491488
237.0,7.839967392793367,6.930035267844328
237.5,7.85185432551709,6.918148333917567
238.0,7.859681383870417,6.910321275216879
238.5,7.863724134598584,6.906278526385636
239.0,7.864257242912463,6.905745414783123
239.5,7.861560688397593,6.9084419710308635
240.0,7.855916743094677,6.91408591659561
240.5,7.847597193415758,6.9224054666197326
241.0,7.836887462783155,6.933115197442341
241.5,7.824057052877678,6.945945601339609
242.0,7.8093806700025326,6.960621989166058
242.5,7.793078293301379,6.976924364527213
243.0,7.7753321787312935,6.994670480297242
243.5,7.75633000792643,7.013672650128293
244.0,7.736258873760531,7.033743787499938
244.5,7.715309251431301,7.054693405992851
245.0,7.693662526858924,7.076340133888824
245.5,7.671510323401435,7.098492333361883
246.0,7.64903472668276,7.120967933975124
246.5,7.626429248443212,7.143573411162028
247.0,7.603871747253817,7.166130910634913
247.5,7.58154937369365,7.18845328142019
248.0,7.5596593032559065,7.2103433576590055
248.5,7.538377436168659,7.231625223467391
249.0,7.51789740189493,7.25210525858139
249.5,7.498402604689505,7.271600072257447
250.0,7.480082131161447,7.289921095397741
250.5,7.4631204142925585,7.306882267408688
251.0,7.447700678085201,7.3223019806354674
251.5,7.434012987384215,7.3359896692186055
252.0,7.422251323312912,7.347751336736993
252.5,7.412591754967294,7.357410904629939
253.0,7.405227422184346,7.364775238723751
253.5,7.400341175501967,7.369661483770389
254.0,7.398120328920247,7.37188233007649
254.5,7.398755611186266,7.371247049575887
255.0,7.402429432230543,7.367573224130324
255.5,7.409326379865137,7.360676279073065
256.0,7.419619818467634,7.350382837415918
256.5,7.4332208259991575,7.336781834787343
257.0,7.449872510084192,7.32013015088673
257.5,7.469322640726252,7.300680016601636
258.0,7.491320604357281,7.278682054949944
258.5,7.515603010399396,7.254399650553395
259.0,7.541931181195519,7.228071479798827
259.5,7.570032457068184,7.199970196765897
260.0,7.599669118741371,7.170333536148814
260.5,7.630575214859752,7.139427444967005
261.0,7.662503060789335,7.107499599065317
261.5,7.695187299020153,7.074815357058083
262.0,7.728387736329525,7.041614922851186
262.5,7.761843173785589,7.008159486662444
263.0,7.795296459528477,6.974706201471434
263.5,7.828500250189325,6.941502410460144
264.0,7.86118908219665,6.908813578067324
264.5,7.893125386862172,6.876877273859773
265.0,7.924032148036267,6.8459705124008785
265.5,7.953680008188471,6.816322652805557
266.0,7.981798280472682,6.788204378053761
266.5,8.008134638005956,6.761868022384032
267.0,8.032434172734702,6.7375684807880605
267.5,8.054448270935117,6.7155543805024225
268.0,8.073919362209264,6.696083297277605
268.5,8.090588919881238,6.6794137317070685
269.0,8.104213177191284,6.665789482633912
269.5,8.114697853806291,6.655304807170495
270.0,8.122215178085087,6.647787482073087
270.5,8.126912718180169,6.64308993726104
271.0,8.128992736713828,6.641009922664441
271.5,8.1286134927141,6.641389164405224
272.0,8.125963097210434,6.644039562893005
272.5,8.121211155507691,6.648791505273999
273.0,8.114527605790641,6.655475054687183
273.5,8.10609985145905,6.663902811315358
274.0,8.096094259172261,6.6739084815836005
274.5,8.08432671601035,6.685674598226392
275.0,8.069775299545432,6.700227591122289
275.5,8.052460076989137,6.717542528691883
276.0,8.032591367287834,6.737410077769634
276.5,8.010317193067179,6.759680869722396
277.0,7.985835304874159,6.784164329181782
277.5,7.959303538187399,6.81069705624719
278.0,7.930900776304257,6.839098993125932
278.5,7.900822385514723,6.86917891699008
279.0,7.869202711846668,6.900798718430227
279.5,7.836257533465082,6.933740819577585
280.0,7.802148181838889,6.967855570163589
280.5,7.767027341110067,7.002976879536878
281.0,7.731101625633694,7.038899963078577
281.5,7.694513443869831,7.075485645348814
282.0,7.657336323963924,7.112667434921578
282.5,7.619699959528096,7.150301148728263
283.0,7.581681670259762,7.188315664319742
283.5,7.543370674131541,7.226629414746264
284.0,7.504875400820271,7.26512357297004
284.5,7.466281076220234,7.303719913585409
285.0,7.427684249237908,7.342315304765115
285.5,7.3891732905332725,7.380826578503266
286.0,7.350861679378671,7.419143712078178
286.5,7.31283517672454,7.457167826703354
287.0,7.275175350590618,7.494825894376501
287.5,7.23800764694373,7.531993687856873
288.0,7.201406515899762,7.568594540345843
288.5,7.165463507345627,7.604537791221465
289.0,7.130277033866864,7.639721704147648
289.5,7.095968203556261,7.67403364183489
290.0,7.062601111198047,7.707402710718345
290.5,7.0302705870031605,7.739730402782397
291.0,6.999091347808491,7.770908497182049
291.5,6.969159994928143,7.800837265513122
292.0,6.940548540084154,7.829452938157037
292.5,6.913379311926367,7.8566190545076875
293.0,6.887727523461218,7.8822698582539426
293.5,6.863690436880888,7.906313825339772
294.0,6.841376470409073,7.928626745800681
294.5,6.820867327198524,7.949130008145658
295.0,6.802272446946345,7.967729438044505
295.5,6.7856615519320425,7.9843382192683485
296.0,6.771152178989062,7.998848967186005
296.5,6.75881195101554,8.011185894293929
297.0,6.748675390544386,8.021322633763932
297.5,6.740767137557812,8.029234118972479
298.0,6.735079541046889,8.034921447975185
298.5,6.73164354521085,8.038355463427905
299.0,6.73047194726588,8.039531396981905
299.5,6.7315612043614665,8.038444445253988
300.0,6.73495034678661,8.035049105170616
300.5,6.740645675462481,8.029351620597396
301.0,6.748668688456671,8.021327715889857
301.5,6.7590269534543905,8.010973875614324
302.0,6.771732608698517,7.998271340729331
302.5,6.786807944599729,7.983188265978373
303.0,6.804259038202733,7.965745562302051
303.5,6.824113785864843,7.945884077265811
304.0,6.846387704534564,7.923610714226617
304.5,6.87107337113869,7.898922697783504
305.0,6.898222271474604,7.871775496666193
305.5,6.928388482213894,7.8416122509930535
306.0,6.962677181429767,7.807323243395177
306.5,7.001157247862344,7.768843164906234
307.0,7.043829104778126,7.726171498102447
307.5,7.090727555920437,7.6792748665426025
308.0,7.139729376456992,7.63027167998396
308.5,7.1866926105021625,7.583309483759613
309.0,7.231508139781779,7.538489876451549
309.5,7.274251214038991,7.495751189153774
310.0,7.314994525206802,7.4550021931004204
310.5,7.35388681581304,7.416117097368906
311.0,7.391015074475694,7.378985579361482
311.5,7.4265077218416415,7.3434904887331935
312.0,7.46049040060784,7.309507757352924
312.5,7.493089280196588,7.276910443873955
313.0,7.524439953808504,7.245560477742378
313.5,7.554674330821825,7.215325734418705
314.0,7.583936176610106,7.186066841215474
314.5,7.612360856153113,7.157641177469368
315.0,7.640107702544909,7.1298978769379415
315.5,7.667307797591347,7.102694856044769
316.0,7.694121162602548,7.075879060901538
316.5,7.720709826847151,7.049293184625528
317.0,7.747213513630222,7.022786861832774
317.5,7.773801464925791,6.996197989146335
318.0,7.800625066104974,6.969378195430206
318.5,7.827847031162956,6.942154696120306
319.0,7.855637705030686,6.914362865901422
319.5,7.884143884650749,6.885855458479515
320.0,7.9135445324704605,6.856456578719937
320.5,7.943990846531426,6.8260112537117115
321.0,7.975648826382947,6.794349897626753
321.5,8.008685268212462,6.761317353895701
322.0,8.043245292983645,6.726756825134348
322.5,8.079242348878466,6.690757668211561
323.0,8.116441745201174,6.653561828336332
323.5,8.15458743239193,6.615415582737819
324.0,8.193434874235518,6.57656446256214
324.5,8.232726404675711,6.537275093589221
325.0,8.272195966353529,6.497805433112594
325.5,8.311597040205017,6.458404737376489
326.0,8.350668161606702,6.419334651078141
326.5,8.38913650617492,6.380868106468778
327.0,8.426741590081717,6.343259181827399
327.5,8.463221934833692,6.30677637765952
328.0,8.498321527619682,6.271677728952226
328.5,8.53177460889184,6.23822491222671
329.0,8.563306261644435,6.206695044276348
329.5,8.592675858900105,6.177324561081873
330.0,8.619612106790774,6.150388252468662
330.5,8.643863118167971,6.126138502315642
331.0,8.665176015223242,6.104824619705054
331.5,8.68329718651979,6.086703785351827
332.0,8.697988844424698,6.072010982777373
332.5,8.709000109487718,6.061001234898813
333.0,8.716111805319137,6.053882993959258
333.5,8.721752631827954,6.048246268110524
334.0,8.728209539568955,6.0417921155819965
334.5,8.735249182689845,6.03474821879773
335.0,8.742640072497558,6.027360124076701
335.5,8.750213773951879,6.019787173384998
336.0,8.757773618576161,6.0122278255025545
336.5,8.76513864272649,6.004862365253831
337.0,8.77214799607397,5.997854712482306
337.5,8.778613944695149,5.991385372487726
338.0,8.784351046606476,5.985649292340198
338.5,8.789189354956461,5.980811074727954
339.0,8.792935428808256,5.977065200111053
339.5,8.795431681229864,5.974570190667579
340.0,8.796473479523614,5.973525547626054
340.5,8.795896779239463,5.974105756157931
341.0,8.793511121552358,5.976490449286075
341.5,8.789141004298033,5.980860080851265
342.0,8.782597184057522,5.987404901082643
342.5,8.773711008661046,5.996290857577905
343.0,8.76228173771182,6.007718470756597
343.5,8.748164345314635,6.021837778800321
344.0,8.731133544277066,6.038866230294673
344.5,8.71103721016153,6.05896522252318
345.0,8.687677283933821,6.082321078010124
