ss,right,left
101.5,8.852353396877966,9.41764464205464
102.0,8.702425391848307,9.567527133798212
102.5,8.547113329995913,9.722391515534454
103.0,8.39037942885804,9.879949257932264
103.5,8.246134473682064,10.02379463713151
104.0,8.117770226186822,10.152242179631932
104.5,8.004683437471877,10.265316139889215
105.0,7.9065706345340425,10.363433846925052
105.5,7.8229888380915,10.447011874247764
106.0,7.753547603151492,10.51645275212547
106.5,7.697781783209543,10.572225835267687
107.0,7.655190889621268,10.61481972705222
107.5,7.6252349205704855,10.644763610767704
108.0,7.607379904768242,10.662620135912224
108.5,7.601046078670095,10.668963470150794
109.0,7.605612840295399,10.664398680387105
109.5,7.620461001434156,10.649530726367466
110.0,7.644951149837262,10.625057062402767
110.5,7.678343076781695,10.591648419396893
111.0,7.720041069663818,10.549961625753104
111.5,7.7692360099634685,10.500766812786337
112.0,7.82526740604721,10.444734789654307
112.5,7.887365299324749,10.382644807683787
113.0,7.954795338128782,10.315189461738733
113.5,8.02681134353592,10.243179330712477
114.0,8.102619900748763,10.167386348524978
114.5,8.18146942300898,10.088534522125455
115.0,8.26259551401839,10.0074008170469
115.5,8.345249084451584,9.92475595390587
116.0,8.428603781051029,9.841406705256592
116.5,8.511933068155512,9.758060627555373
117.0,8.59449008225054,9.675513622033813
117.5,8.675487726241348,9.594514528502069
118.0,8.754213658178527,9.515788059393095
118.5,8.82989756987318,9.440105894195323
119.0,8.901856084706973,9.368144564523929
119.5,8.969335758563789,9.300669076765871
120.0,9.03167357468743,9.238330720465923
120.5,9.088156412270978,9.1818441792463
121.0,9.138136506016366,9.131858060588964
121.5,9.181170266710525,9.08882559923942
122.0,9.21743350080922,9.052566417232516
122.5,9.247311899803702,9.02269593208366
123.0,9.271137096252241,8.99886186373208
123.5,9.289281833803884,8.980719332453354
124.0,9.302130921623393,8.967868033385791
124.5,9.310042518908476,8.959956390253023
125.0,9.313387717222188,8.956606911486256
125.5,9.312567885323602,8.957434723164628
126.0,9.307974983294804,8.962025681958272
