steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
3910,-157.64598083496094,87.02578735351562,0.7204503888921682,19.413345822712976,1.3026129944612013,1641.1483070521206,-2.5355926541001383,1.0,-0.0609072707593441,0.0,-150.32920837402344,80.56951141357422,-160.87643432617188,90.9092025756836,0.0659027364036667,0.03450073493811556,0.025786305145689165,None,26.31636698093377
3911,-157.31692504882812,87.3553466796875,0.7083480527924665,19.51598411393592,1.2515124484668636,1641.5759856250943,-2.5343029041182557,1.0,-0.05988834798336029,0.0,-150.09422302246094,80.8052749633789,-160.4690704345703,91.31790924072266,0.06811654709416122,0.03566370605421647,0.02346474945859235,None,27.58751180961686
3912,-157.0403289794922,87.62454986572266,0.698712269915369,19.604409432794895,1.2112285402982792,1641.9307582038014,-2.531917400321011,1.0,-0.05959450080990791,0.0,-149.90406799316406,80.990478515625,-160.13943481445312,91.63896179199219,0.06938687284437278,0.036331220112285234,0.02178827809848423,None,28.629188490945257
3913,-156.77352905273438,87.87821197509766,0.6898189097711585,19.69107017536996,1.172422142565976,1642.2694284105398,-2.528795000575153,1.0,-0.059487372636795044,0.0,-149.73062133789062,81.15524291992188,-159.8387451171875,91.92459106445312,0.07007477638431484,0.03669274641266675,0.02013755722700104,None,29.779479248391528
3914,-156.486572265625,88.14480590820312,0.6806389269146281,19.785231681692338,1.1321048831419418,1642.6300915628212,-2.5245685461244456,1.0,-0.06025782972574234,0.0,-149.53294372558594,81.33830261230469,-159.49607849121094,92.24192810058594,0.07019705110018423,0.036757011785242634,0.018530443812808512,None,31.043993391307165
3915,-156.2017364501953,88.40347290039062,0.6718470332079495,19.87932709361602,1.0950704817947514,1642.9847373929156,-2.519586328804785,1.0,-0.06126638501882553,0.0,-149.33644104003906,81.5155029296875,-159.15541076660156,92.54911041259766,0.06969514812505212,0.03649322867112824,0.017002336438655587,None,32.4090417280209
3916,-155.93902587890625,88.63716888427734,0.6639821192977002,19.96649247807242,1.0606705846224287,1643.3091624031576,-2.514405949978704,1.0,-0.06225684657692909,0.0,-149.16505432128906,81.66629028320312,-158.85830688476562,92.81051635742188,0.06864382928552695,0.035940759245281555,0.015603802703773298,None,33.830254708305944
3917,-155.645263671875,88.89303588867188,0.6554098032228987,20.063933172082496,1.0249316785178273,1643.6689988579426,-2.5078355224617996,1.0,-0.0651702731847763,0.0,-148.96170043945312,81.84080505371094,-158.5057830810547,93.11304473876953,0.06679193178703571,0.03496780473409088,0.014280676261083253,None,35.36275611399322
3918,-155.35816955566406,89.13790893554688,0.6471928194165409,20.158850385732883,0.992309349478349,1644.0173295405962,-2.5007625147573598,1.0,-0.06775784492492676,0.0,-148.7728271484375,81.99874114990234,-158.17837524414062,93.38683319091797,0.0643532865184877,0.033687000140801976,0.012976890211172529,None,37.096691432076724
3919,-155.07435607910156,89.37518310546875,0.6391985424563411,20.25231804915208,0.9619548420500479,1644.358232977952,-2.4932961342134865,1.0,-0.07074688374996185,0.0,-148.57559204101562,82.1595458984375,-157.8364715576172,93.66559600830078,0.06138430701915209,0.03212827408020741,0.011719561315554728,None,39.03595557080933
