steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y
1344,129.19993591308594,67.4569091796875,-3.120925724582451,11.166520325536549,0.024769236304513026,248.4551416180981,-0.1391379908656508,0.5,0.01132911816239357,127.88130187988281,75.04222869873047,129.3612823486328,60.346561431884766
1345,128.99864196777344,67.4522705078125,-3.1205672630997268,11.174738253145595,0.030503830627735817,248.6562590411727,-0.13194784499575607,0.5,0.009561160579323769,127.68157958984375,75.0221176147461,129.16156005859375,60.32645034790039
1346,128.7852325439453,67.44722747802734,-3.1200977477995457,11.183497965893004,0.032062707923624534,248.86948606390962,-0.12429801889262601,0.5,0.0133895268663764,127.46980285644531,75.00078582763672,128.9497833251953,60.305118560791016
1347,128.5744171142578,67.44210052490234,-3.1195182439463442,11.191552119032782,0.03711029783192302,249.08012675655806,-0.11671881705009794,0.5,0.01455224584788084,127.26058959960938,74.97972106933594,128.74057006835938,60.284053802490234
1348,128.3292694091797,67.43592071533203,-3.118697724014491,11.207007360681713,0.042415102773223634,249.32507966632886,-0.10789514752252603,0.5,0.02253931760787964,127.01728820800781,74.95521545410156,128.4972686767578,60.25954818725586
1349,128.1314239501953,67.43061065673828,-3.1178369903501775,11.219447557215243,0.05460551641185102,249.5227843330208,-0.10090337256873619,0.5,0.014778200536966324,126.8208999633789,74.93544006347656,128.30088806152344,60.23977279663086
1350,127.9366683959961,67.42520141601562,-3.116921928199626,11.23128644220353,0.053259350168514574,249.7174019826726,-0.09402231373213042,0.5,0.015600831247866154,126.6275634765625,74.91596984863281,128.1075439453125,60.22030258178711
1351,127.74002838134766,67.41958618164062,-3.1159687828454867,11.242706187155266,0.05296442000832091,249.9139158518909,-0.08703534237537291,0.5,0.017527788877487183,126.43234252929688,74.89630889892578,127.91232299804688,60.20064163208008
1352,127.52732849121094,67.41327667236328,-3.1148774194307722,11.253945248676665,0.05466233634951484,250.12648602276732,-0.0794818905830827,0.5,0.02187088131904602,126.22114562988281,74.87503814697266,127.70112609863281,60.17937088012695
1353,127.31177520751953,67.40657806396484,-3.1136536969098807,11.263520767402868,0.06046772386310306,250.34192104376604,-0.07187163128045486,0.5,0.023676970973610878,126.00708770751953,74.85347747802734,127.48706817626953,60.15781021118164
1354,127.09846496582031,67.39960479736328,-3.112314659513789,11.271927001784137,0.0657307297445689,250.55512999191134,-0.06441261111033908,0.5,0.024412577971816063,125.79522705078125,74.83214569091797,127.27520751953125,60.136478424072266
1355,126.88172912597656,67.39217376708984,-3.110839534585994,11.279914949520197,0.06954986059480078,250.77177846816593,-0.05688712805086693,0.5,0.026249989867210388,125.57992553710938,74.81046295166016,127.05990600585938,60.11479568481445
1356,126.64360046386719,67.38358306884766,-3.1091007567102813,11.294885265552754,0.07525220424375711,251.00983034638585,-0.04868703692554134,0.5,0.03126304969191551,125.34333038330078,74.78662872314453,126.82331085205078,60.09096145629883
1357,126.45320129394531,67.37628936767578,-3.1075577211746896,11.30681341110636,0.08424448625947145,251.20019284980887,-0.04227231611315713,0.5,0.023619141429662704,125.15411376953125,74.767578125,126.63409423828125,60.0719108581543
1358,126.24658966064453,67.3680419921875,-3.105855162289802,11.319430816103099,0.08126831113212218,251.406773300671,-0.03534656762050416,0.5,0.02755942940711975,124.9487533569336,74.74689483642578,126.4287338256836,60.05122756958008
1359,126.04621124267578,67.35970306396484,-3.1041584623593126,11.33075603504691,0.083610622600931,251.60714015458473,-0.02866218280608309,0.5,0.027689486742019653,124.74955749511719,74.72683715820312,126.22953796386719,60.03116989135742
1360,125.84249114990234,67.35086822509766,-3.1023810686477935,11.34168908268912,0.08496129561790622,251.81086442917643,-0.021899662221409048,0.5,0.029432671144604683,124.5469970703125,74.70643615722656,126.0269775390625,60.01076889038086
1361,125.61558532714844,67.34058380126953,-3.1003309672406507,11.354801450106612,0.08816034641771975,252.03779806157726,-0.014412035946685511,0.5,0.03455572575330734,124.32135009765625,74.68370819091797,125.80133056640625,59.988040924072266
1362,125.39036560058594,67.32974243164062,-3.0981405172440604,11.367398608123427,0.09683129241172256,252.26307612984294,-0.007179697155609856,0.5,0.03472575545310974,124.0973129272461,74.66114807128906,125.5772933959961,59.96548080444336
1363,125.14338684082031,67.31722259521484,-3.0955995952480158,11.381212575793683,0.10282366408923627,252.51015942898212,0.0006373663320245589,0.5,0.03921278938651085,123.8515625,74.63639831542969,125.33154296875,59.940731048583984
1364,124.89851379394531,67.30403900146484,-3.092886633045552,11.394281691889006,0.11230586724757796,252.75517600898138,0.00817352790070842,0.5,0.039315514266490936,123.60783386230469,74.61185455322266,125.08781433105469,59.91618728637695
1365,124.6667709350586,67.29084777832031,-3.090166213992036,11.406626247134305,0.11780696912463307,252.98709691320988,0.015121508850402466,0.5,0.037764206528663635,123.37710571289062,74.58861541748047,124.85708618164062,59.892948150634766
1366,124.45075988769531,67.27791595458984,-3.087547261376052,11.418083397077961,0.11882952229677524,253.20331217570492,0.0214433400636295,0.5,0.03589782491326332,123.16197204589844,74.56694793701172,124.64195251464844,59.871280670166016
1367,124.2198715209961,67.26353454589844,-3.0847317674716206,11.43023591224843,0.11679306752592689,253.43444846288062,0.028172780589954045,0.5,0.03928175941109657,122.93196868896484,74.54378509521484,124.41194915771484,59.84811782836914
1368,123.9815673828125,67.24799346923828,-3.0817679354944714,11.4423616572146,0.11965359783945317,253.6730524428594,0.03501605476483552,0.5,0.04121958091855049,122.69450378417969,74.5198745727539,124.17448425292969,59.8242073059082
1369,123.72789764404297,67.23059844970703,-3.078504764210797,11.454957569673219,0.12387729345043685,253.92708935613874,0.04213674525425501,0.5,0.044030800461769104,122.441650390625,74.4944076538086,123.921630859375,59.79874038696289
1370,123.51539611816406,67.21527862548828,-3.0756557144766306,11.465229965821,0.1291967951793196,254.1399500467337,0.04791838977852749,0.5,0.03849190101027489,122.22975158691406,74.47306823730469,123.70973205566406,59.777400970458984
1371,123.30301666259766,67.19939422607422,-3.0728002731558473,11.475876900583632,0.1257417943570165,254.35272121571006,0.053652711725781004,0.5,0.039402153342962265,122.0179214477539,74.45173645019531,123.4979019165039,59.75606918334961
1372,123.09408569335938,67.18321228027344,-3.069995165579667,11.486150906242234,0.12435619524786157,254.56207072369833,0.05926918500944733,0.5,0.03993620350956917,121.80947875976562,74.43074035644531,123.28945922851562,59.73507308959961
1373,122.87605285644531,67.16570281982422,-3.0670587641617457,11.49672484347923,0.1238458708061364,254.78057849469033,0.06508458232431436,0.5,0.042093902826309204,121.59188842773438,74.40882873535156,123.07186889648438,59.71316146850586
1374,122.61427307128906,67.14384460449219,-3.063480807237224,11.509143820918883,0.12630745422115408,255.04297751522003,0.07203180975538888,0.5,0.0491424985229969,121.33055877685547,74.38250732421875,122.81053924560547,59.68684005737305
1375,122.40621948242188,67.12565612792969,-3.0604991320807713,11.518390236989148,0.13556932716547943,255.2515833022061,0.07737844298098226,0.5,0.04220885410904884,121.1227798461914,74.36158752441406,122.6027603149414,59.66592025756836
1376,122.15677642822266,67.10306549072266,-3.056886021429861,11.530189654696757,0.1331103464864214,255.501734732536,0.08377419317153871,0.5,0.04873358830809593,120.87358856201172,74.33648681640625,122.35356903076172,59.64081954956055
1377,121.89886474609375,67.07866668701172,-3.0530372210224783,11.54168678901248,0.14030312150389523,255.76045467697284,0.09025290003325358,0.5,0.050444114953279495,120.61583709716797,74.31053161621094,122.09581756591797,59.614864349365234
1378,121.69441986083984,67.0584945678711,-3.049865662480303,11.550697026083228,0.14565743097570927,255.96560522391783,0.09521651032555103,0.5,0.043861351907253265,120.41143035888672,74.28994750976562,121.89141082763672,59.59428024291992
1379,121.4784164428711,67.03651428222656,-3.0465186016222914,11.560804848608473,0.1412183993069105,256.18242685779524,0.10040719963853015,0.5,0.04603488743305206,120.19540405273438,74.2681884765625,121.67538452148438,59.5725212097168
1380,121.2611312866211,67.01370239257812,-3.0431494365272322,11.570684185632993,0.14070251213416363,256.4005943287614,0.10554424836204604,0.5,0.046794094145298004,119.97802734375,74.24629974365234,121.4580078125,59.55063247680664
1381,121.04434967041016,66.99019622802734,-3.0397656240461775,11.580425540239638,0.1410752709592955,256.61833120918885,0.11051865105174652,0.5,0.046975743025541306,119.76107788085938,74.22444915771484,121.24105834960938,59.52878189086914
1382,120.79850006103516,66.96269989013672,-3.0359016436205817,11.591353606236934,0.1413626939273369,256.8653495985208,0.11601630610781186,0.5,0.05069153755903244,119.51495361328125,74.19966125488281,120.99493408203125,59.50399398803711
1383,120.52849578857422,66.9312973022461,-3.031558294198771,11.602968416183094,0.1465921953155398,257.13677201820707,0.12166736579827012,0.5,0.052588772028684616,119.2445297241211,74.17243194580078,120.7245101928711,59.47676467895508
1384,120.30805206298828,66.9046630859375,-3.0279044371831825,11.612306873612646,0.15131088967500728,257.3584904144802,0.1258944345528283,0.5,0.04631423205137253,119.02365112304688,74.15018463134766,120.50363159179688,59.45451736450195
1385,120.09217834472656,66.87783813476562,-3.0243405950124385,11.62202883038361,0.14659789367930354,257.5757014171309,0.12979809938521092,0.5,0.04547794535756111,118.80726623535156,74.1283950805664,120.28724670410156,59.4327278137207
1386,119.86775970458984,66.84920501708984,-3.020689667474049,11.632084525936383,0.14214952432057282,257.8016023322755,0.13361963645785974,0.5,0.04583161324262619,118.58224487304688,74.10572814941406,120.06222534179688,59.41006088256836
1387,119.63429260253906,66.81865692138672,-3.016929550330966,11.642321331230193,0.13949969837188636,258.03670789909086,0.13736141611298736,0.5,0.04618118330836296,118.34808349609375,74.08214569091797,119.82806396484375,59.386478424072266
1388,119.4070053100586,66.78803253173828,-3.0132906070174816,11.65221204060556,0.13815081056573408,258.2657090137773,0.14061247133847782,0.5,0.04437777027487755,118.12001037597656,74.0591812133789,119.59999084472656,59.3635139465332
1389,119.20699310302734,66.76043701171875,-3.0101222442686146,11.660984574740969,0.13525672034437286,258.4673182097847,0.1432098577595905,0.5,0.04162890464067459,117.91926574707031,74.0389633178711,119.39924621582031,59.34329605102539
1390,118.9940414428711,66.73042297363281,-3.0068241855746605,11.670427147034369,0.12985117114219924,258.6820598108238,0.14571623912013568,0.5,0.041675154119729996,117.70545959472656,74.0174331665039,119.18544006347656,59.3217658996582
1391,118.79670715332031,66.70204162597656,-3.003824933555013,11.679059326350627,0.12653309049097783,258.8811354006853,0.14779789919789169,0.5,0.03996787965297699,117.50727844238281,73.99746704101562,118.98725891113281,59.30179977416992
1392,118.57516479492188,66.66950225830078,-3.0005380601376372,11.68875142494459,0.12196534541613802,259.10473410048957,0.14981434703197027,0.5,0.040045108646154404,117.28471374511719,73.97505950927734,118.76469421386719,59.27939224243164
1393,118.36744689941406,66.63838195800781,-2.9975137744037434,11.697718247359033,0.11929153930563463,259.3144741038929,0.15141581018872324,0.5,0.03829047828912735,117.07597351074219,73.95403289794922,118.55595397949219,59.258365631103516
1394,118.14740753173828,66.60476684570312,-2.9943856253873364,11.707202245134782,0.11534780942186051,259.5367581657372,0.15278274922506105,0.5,0.03739124536514282,116.85479736328125,73.9317626953125,118.33477783203125,59.2360954284668
1395,117.94341278076172,66.57302856445312,-2.991550157774729,11.715950519294609,0.11195181146559197,259.742927138834,0.15375012039102462,0.5,0.035586878657341,116.64968872070312,73.91110229492188,118.12966918945312,59.21543502807617
1396,117.71968841552734,66.53759765625,-2.988532263627451,11.725428073008173,0.10733088546075154,259.96913974315714,0.1544700719834431,0.5,0.03449377417564392,116.42466735839844,73.88844299316406,117.90464782714844,59.19277572631836
1397,117.48789978027344,66.50028991699219,-2.985494395771998,11.735792155776812,0.1030915364311773,260.2036093040977,0.1549022730476869,0.5,0.03314146026968956,116.19149780273438,73.86495971679688,117.67147827148438,59.16929244995117
1398,117.27557373046875,66.46549987792969,-2.9828056683354536,11.744950549306237,0.0991143578040734,260.41849813109553,0.1549179168478848,0.5,0.031061802059412003,115.97782897949219,73.84344482421875,117.45780944824219,59.14777755737305
1399,117.04534912109375,66.42719268798828,-2.9800034902364723,11.7549289430194,0.09384352977801913,260.6516065108501,0.1545790729226705,0.5,0.02922159433364868,115.74609375,73.82010650634766,117.22607421875,59.12443923950195
1400,116.79972076416016,66.38573455810547,-2.977138727851874,11.765164390650938,0.08796997550662611,260.9004208527681,0.1538628068247298,0.5,0.02719123102724552,115.49879455566406,73.79519653320312,116.97877502441406,59.09952926635742
1401,116.59075164794922,66.34994506835938,-2.9748241745484862,11.774086547462993,0.08260359987566512,261.11219772214105,0.15290190932933065,0.5,0.02577589452266693,115.28836059570312,73.77400970458984,116.76834106445312,59.07834243774414
1402,116.36334991455078,66.3105239868164,-2.972432123257377,11.7836693913652,0.07724227725970412,261.3427469852918,0.15153172444083945,0.5,0.02345542050898075,115.05931091308594,73.75093841552734,116.53929138183594,59.05527114868164
1403,116.13532257080078,66.27052307128906,-2.970173496336881,11.793147735878723,0.07107198086933009,261.5740241316025,0.1498189657096367,0.5,0.021399999037384987,114.82958984375,73.7278060913086,116.3095703125,59.03213882446289
1404,115.91558074951172,66.23157501220703,-2.968134313890207,11.80213967016021,0.06491488931511835,261.7969799051462,0.14786943033079636,0.5,0.019826209172606468,114.60816955566406,73.70550537109375,116.08815002441406,59.00983810424805
1405,115.69554138183594,66.19219207763672,-2.9662250937047294,11.810940633695227,0.05915841962114188,262.0203174041926,0.14561207014697744,0.5,0.01783561334013939,114.38641357421875,73.68317413330078,115.86639404296875,58.98750686645508
1406,115.47587585449219,66.15254974365234,-2.9644540915798268,11.81952078827346,0.05315203753598485,262.2433467159307,0.14308575892359943,0.5,0.01598559506237507,114.16500091552734,73.66087341308594,115.64498138427734,58.965206146240234
1407,115.2403564453125,66.10970306396484,-2.9627051936919715,11.830196665838127,0.047222980734707765,262.48254922985956,0.14006737304165776,0.5,0.012921545654535294,113.92757415771484,73.636962890625,115.40755462646484,58.9412956237793
1408,115.01726531982422,66.0688247680664,-2.9612202150681437,11.839712946392439,0.04014269099952772,262.70919681966785,0.13692250749655763,0.5,0.011660173535346985,113.70265197753906,73.61431121826172,115.18263244628906,58.918643951416016
1409,114.7846450805664,66.02593231201172,-2.9598364365657384,11.849455050603792,0.03424500640495198,262.94558991729747,0.13335580718223927,0.5,0.00883765984326601,113.46808624267578,73.59069061279297,114.94806671142578,58.895023345947266
1410,114.574951171875,65.98707580566406,-2.9587333552422277,11.857872879352287,0.027703798941064228,263.15873421101287,0.12990967556571442,0.5,0.0087512768805027,113.25662231445312,73.56938934326172,114.73660278320312,58.873722076416016
1411,114.34989929199219,65.94517517089844,-2.9576840697727365,11.866731924959598,0.02347237077836528,263.38754050695184,0.1259478284343018,0.5,0.005380330141633749,113.02965545654297,73.5465316772461,114.50963592529297,58.85086441040039
1412,114.12724304199219,65.90357971191406,-2.9567951066008678,11.874939647919335,0.016863674985709398,263.61395312177484,0.12179681960727622,0.5,0.003604319877922535,112.80508422851562,73.52391815185547,114.28506469726562,58.828250885009766
1413,113.90098571777344,65.86119079589844,-2.9560488888634278,11.882751415068885,0.010685745876451769,263.844066072279,0.11734100952817372,0.5,0.0011891515459865332,112.57687377929688,73.50093841552734,114.05685424804688,58.80527114868164
1414,113.67951965332031,65.81963348388672,-2.9554733797518615,11.890038240172673,0.004179640988551281,264.06933470786896,0.11277491886830834,0.5,-0.00027546953060664237,112.35348510742188,73.47843933105469,113.83346557617188,58.782772064208984
1415,113.458984375,65.77820587158203,-2.955047806609667,11.897457615032375,-0.0014045054083440256,264.2936807369122,0.10802326291985596,0.5,-0.00215362710878253,112.13104248046875,73.4560317993164,113.61102294921875,58.7603645324707
1416,113.24561309814453,65.73810577392578,-2.954772169436844,11.905045507866035,-0.006779297815996621,264.5107572799845,0.10323393735307701,0.5,-0.00329984026029706,111.91580963134766,73.43435668945312,113.39579010009766,58.73868942260742
1417,113.00743103027344,65.69335174560547,-2.9546009281787518,11.915395691275288,-0.011843872188150417,264.7530902508246,0.0976685121550317,0.5,-0.008293423801660538,111.6755599975586,73.41016387939453,113.1555404663086,58.71449661254883
1418,112.79155731201172,65.65287780761719,-2.9546424734917567,11.924331027228469,-0.020489171196893974,264.97272018996614,0.09248043927735243,0.5,-0.007444276474416256,111.45781707763672,73.38823699951172,112.93779754638672,58.692569732666016
1419,112.57376098632812,65.61211395263672,-2.9548225031814463,11.933212447543433,-0.02465305702604459,265.1943139803605,0.08707041826229102,0.5,-0.009636021219193935,111.23814392089844,73.3661117553711,112.71812438964844,58.67044448852539
1420,112.35394287109375,65.57109069824219,-2.9551391530350566,11.941945094126982,-0.029631958579122042,265.4179553361889,0.08145532015451656,0.5,-0.011784426867961884,111.01644134521484,73.34378814697266,112.49642181396484,58.64812088012695
1421,112.10611724853516,65.5250015258789,-2.955664062085911,11.952116156642562,-0.03556444666888403,265.6700774971045,0.07492726365015569,0.5,-0.01765483058989048,110.76651000976562,73.31861114501953,112.24649047851562,58.62294387817383
1422,111.90193939208984,65.48726654052734,-2.9562824480910277,11.960103719663836,-0.04517710956017629,265.87776590116323,0.06947692085098182,0.5,-0.013356329873204231,110.56062316894531,73.29788208007812,112.04060363769531,58.60221481323242
1423,111.6641845703125,65.44352722167969,-2.9571144196155683,11.969425496778463,-0.04633036907336008,266.11958410300383,0.06295491313040971,0.5,-0.020019056275486946,110.32089233398438,73.27373504638672,111.80087280273438,58.578067779541016
1424,111.44004821777344,65.402587890625,-2.95807768498185,11.977944335312046,-0.054840373973703116,266.34751074815114,0.05670450659975404,0.5,-0.019911130890250206,110.09492492675781,73.2509765625,111.57490539550781,58.5553092956543
1425,111.22566223144531,65.36371612548828,-2.9591424167856637,11.986067844902093,-0.05953996515298776,266.56548117578,0.05062976684579101,0.5,-0.020247746258974075,109.87881469726562,73.22921752929688,111.35879516601562,58.53355026245117
1426,111.0150375366211,65.32579803466797,-2.960294500273232,11.993997459243936,-0.06254008361027052,266.77958731189926,0.04454822763982522,0.5,-0.021498050540685654,109.66651916503906,73.20783233642578,111.14649963378906,58.51216506958008
1427,110.76448822021484,65.28103637695312,-2.9617848052192404,12.00336266867134,-0.06599333571452792,267.03422129558334,0.03713334744136371,0.5,-0.02964773215353489,109.41403198242188,73.18241119384766,110.89401245117188,58.48674392700195
1428,110.47162628173828,65.22946166992188,-2.9638423634774353,12.013664152107067,-0.0800282648737296,267.33174181638014,0.028445020013883274,0.5,-0.037752632051706314,109.11895751953125,73.15269470214844,110.59893798828125,58.457027435302734
1429,110.25728607177734,65.19235229492188,-2.9656607698697415,12.020734046594098,-0.09519504031173898,267.5493910539566,0.02216904116908306,0.5,-0.026946086436510086,108.903076171875,73.13095092773438,110.383056640625,58.43528366088867
1430,110.00179290771484,65.14861297607422,-2.96793217996347,12.030080184306268,-0.09153860018247273,267.808746062905,0.0145412209984442,0.5,-0.0352308563888073,108.64578247070312,73.10504150390625,110.12576293945312,58.40937423706055
1431,109.75052642822266,65.10624694824219,-2.9703292912606507,12.03863918271113,-0.09969769750318314,268.0637017312808,0.006975271021003794,0.5,-0.03643469512462616,108.392822265625,73.07955932617188,109.872802734375,58.38389205932617
1432,109.53656768798828,65.0707778930664,-2.9725373181204353,12.045900990311397,-0.1049436660156493,268.28070323384406,0.0005553197497661384,0.5,-0.03198869153857231,108.17747497558594,73.05787658691406,109.65745544433594,58.36220932006836
1433,109.29469299316406,65.03119659423828,-2.9750923548702572,12.054440310872732,-0.1024441424621465,268.52592285274943,-0.0068589944763551205,0.5,-0.038443371653556824,107.93408203125,73.03336334228516,109.4140625,58.33769607543945
1434,109.06523132324219,64.99433135986328,-2.9776439295106623,12.06205649310385,-0.1082504541713647,268.75844337717103,-0.013894554346825344,0.5,-0.037956710904836655,107.7032470703125,73.01011657714844,109.1832275390625,58.314449310302734
1435,108.85962677001953,64.96183013916016,-2.980024529209084,12.068952094855044,-0.1106943808615839,268.966689743723,-0.020253985873538653,0.5,-0.03584795445203781,107.4964599609375,72.98928833007812,108.9764404296875,58.29362106323242
1436,108.6240234375,64.92520141601562,-2.9828014072777096,12.077008178574959,-0.1093317021326421,269.2052224505204,-0.027605602946047563,0.5,-0.0422792062163353,107.25957489013672,72.96543884277344,108.73955535888672,58.269771575927734
1437,108.36670684814453,64.88599395751953,-2.98597429740043,12.0852286406177,-0.1164944032761055,269.46559529559045,-0.035644268094693565,0.5,-0.04732218012213707,107.00093078613281,72.93939208984375,108.48091125488281,58.24372482299805
1438,108.13248443603516,64.85123443603516,-2.9890830053408797,12.092355335266406,-0.12622341757175604,269.70245809757273,-0.04274465118199801,0.5,-0.04405084624886513,106.7656021118164,72.91568756103516,108.2455825805664,58.22002029418945
1439,107.89607238769531,64.81695556640625,-2.9923445787278995,12.099963480339138,-0.1279272723764775,269.94140667820824,-0.0497729219280408,0.5,-0.04509593918919563,106.52813720703125,72.89176940917969,108.00811767578125,58.196102142333984
1440,107.68443298339844,64.78693389892578,-2.9953390370575845,12.106700397090634,-0.12965799913095188,270.1552134100338,-0.055951531534455985,0.5,-0.04208335280418396,106.31563568115234,72.87037658691406,107.79561614990234,58.17470932006836
1441,107.45748138427734,64.75541687011719,-2.9985723809370497,12.114167365141274,-0.1267413093645784,270.3843838831701,-0.06246290731051454,0.5,-0.045049458742141724,106.08781433105469,72.84742736816406,107.56779479980469,58.15176010131836
1442,107.25572967529297,64.7280044555664,-3.0014848139051606,12.12054536523695,-0.1278758745289068,270.58801694106245,-0.06812114292302089,0.5,-0.0419154055416584,105.88536071777344,72.82704162597656,107.36534118652344,58.13137435913086
1443,107.03865051269531,64.69915008544922,-3.004619887140402,12.127635925746052,-0.12468088366432428,270.8070256351299,-0.07405320053840282,0.5,-0.044470928609371185,105.66758728027344,72.80510711669922,107.14756774902344,58.109439849853516
1444,106.80989074707031,64.66948699951172,-3.007950969031873,12.134841462573302,-0.12517563274353694,271.03771218297436,-0.08008777796676217,0.5,-0.04619044438004494,105.43817138671875,72.78199768066406,106.91815185546875,58.08633041381836
1445,106.58740234375,64.64138793945312,-3.0112439677197558,12.14169590629749,-0.12721048566418358,271.26197023006404,-0.08570843612701304,0.5,-0.0452449768781662,105.21510314941406,72.75953674316406,106.69508361816406,58.06386947631836
1446,106.35489654541016,64.61283874511719,-3.0147209908389634,12.148941126755684,-0.12714473267374338,271.4962140582912,-0.09127858948253169,0.5,-0.0461064837872982,104.98208618164062,72.73606872558594,106.46206665039062,58.040401458740234
1447,106.107177734375,64.583251953125,-3.0184616669060884,12.1565595005152,-0.12791109072350282,271.7456801401183,-0.09693678824306014,0.5,-0.047678351402282715,104.73390197753906,72.71107482910156,106.21388244628906,58.01540756225586
1448,105.86553192138672,64.55532836914062,-3.022165058717953,12.16382397121582,-0.13007004625146656,271.98890670012696,-0.10204851127034448,0.5,-0.04596831649541855,104.49190521240234,72.68670654296875,105.97188568115234,57.99103927612305
1449,105.64527130126953,64.53069305419922,-3.025564850165548,12.170600640611276,-0.12908259362819408,272.2105089925165,-0.10632907679697394,0.5,-0.04266864433884621,104.27140808105469,72.66449737548828,105.75138854980469,57.96883010864258
1450,105.4006118774414,64.50410461425781,-3.029298602013839,12.178337911543643,-0.1239267387114813,272.4565626692109,-0.11077773175861069,0.5,-0.044398821890354156,104.02655029296875,72.63983917236328,105.50653076171875,57.94417190551758
1451,105.17842864990234,64.48075866699219,-3.0326643049994813,12.185144769262818,-0.12271732620663856,272.67992005371065,-0.11442906708793792,0.5,-0.04114248976111412,103.80426025390625,72.6174545288086,105.28424072265625,57.92178726196289
1452,104.95378875732422,64.45784759521484,-3.0360121648058196,12.192218297996599,-0.11789751625716849,272.9056668592398,-0.1178084687118826,0.5,-0.04045870155096054,103.57960510253906,72.59483337402344,105.05958557128906,57.899166107177734
1453,104.72608184814453,64.43533325195312,-3.039339251955656,12.199332852657568,-0.1137749636489902,273.13441620730896,-0.12089824003735594,0.5,-0.03962850570678711,103.3519287109375,72.5718994140625,104.8319091796875,57.8762321472168
1454,104.48818969726562,64.41256713867188,-3.04274463604154,12.206725691282642,-0.10991290615871363,273.37331491940955,-0.12375427325834598,0.5,-0.039031021296978,103.11416625976562,72.54795837402344,104.59414672851562,57.852291107177734
1455,104.25260162353516,64.3907699584961,-3.0460514831670915,12.213990935217238,-0.10673851017219738,273.6098202679574,-0.12620129911683994,0.5,-0.03747538849711418,102.87876892089844,72.52424621582031,104.35874938964844,57.82857894897461
1456,104.01793670654297,64.3697738647461,-3.049269647028343,12.221252912331451,-0.10284365276217611,273.84532439521405,-0.12826727898397952,0.5,-0.03598335385322571,102.6308364868164,72.49909210205078,104.13270568847656,57.80564880371094
1457,103.81969451904297,64.35255432128906,-3.051924019686825,12.227390766566865,-0.0991152558089371,274.0442222245549,-0.1297486475820725,0.5,-0.033356573432683945,102.4205551147461,72.47746276855469,103.94239807128906,57.78607177734375
1458,103.61227416992188,64.33502960205078,-3.0546111492267154,12.233879078682953,-0.09358612899470597,274.2522789251603,-0.13104237323333404,0.5,-0.03267710283398628,102.20062255859375,72.45452117919922,103.74335479736328,57.76531219482422
1459,103.3731689453125,64.31547546386719,-3.05759495491204,12.241284181550002,-0.08872137578144612,274.4920543211308,-0.1321689310549876,0.5,-0.032066576182842255,101.94721221923828,72.42770385742188,103.5140151977539,57.74103927612305
1460,103.13529205322266,64.29666137695312,-3.0604650436188185,12.248576809496598,-0.08511094811674813,274.73053607267445,-0.1329319397373981,0.5,-0.030401431024074554,101.6952133178711,72.40059661865234,103.28594207763672,57.71651077270508
1461,102.89644622802734,64.27840423583984,-3.063242720635771,12.255898411552156,-0.0809647633696996,274.9699292906226,-0.1333278375019409,0.5,-0.02864505723118782,101.44229125976562,72.37299346923828,103.05705261230469,57.691524505615234
1462,102.66323852539062,64.26115417480469,-3.0658467595496504,12.263042520961227,-0.07646430761308254,275.2036176128563,-0.13337420034784958,0.5,-0.026906654238700867,101.24141693115234,72.35076141357422,102.87525939941406,57.671409606933594
1463,102.41671752929688,64.24345397949219,-3.068484354293265,12.270584829510174,-0.07145574226583817,275.45059609077447,-0.13312160561431877,0.5,-0.025361347943544388,100.98207092285156,72.32168579101562,102.64054107666016,57.64509201049805
1464,102.20075225830078,64.22844696044922,-3.0706822611409073,12.277169293489957,-0.06713033740821872,275.66691700378885,-0.13258149898255459,0.5,-0.023815765976905823,100.7538833618164,72.29573059082031,102.43402862548828,57.62160110473633
1465,101.98355865478516,64.21377563476562,-3.0727888215631602,12.28377002704552,-0.0627055374921397,275.8844298324597,-0.1317719785390592,0.5,-0.022306794300675392,100.52450561523438,72.269287109375,102.2264404296875,57.59767150878906
1466,101.75997924804688,64.1990966796875,-3.0748450482408103,12.290542340398789,-0.05821214293806065,276.1082994636806,-0.13066163944754558,0.5,-0.020580632612109184,100.2884750366211,72.24172973632812,102.01283264160156,57.57273483276367
1467,101.52452850341797,64.1840591430664,-3.076884230687484,12.29765410096153,-0.053337720831850066,276.34401731074456,-0.1292150622078896,0.5,-0.01861012540757656,100.04002380371094,72.21231842041016,101.78797149658203,57.546112060546875
1468,101.29952239990234,64.1700668334961,-3.078707430769752,12.304434518830785,-0.048302130181074654,276.56924393463294,-0.12757532948841366,0.5,-0.01731640286743641,99.80268096923828,72.18385314941406,101.57318115234375,57.520355224609375
1469,101.06822967529297,64.15605163574219,-3.0804557960253893,12.311364472370252,-0.04373577033182019,276.8007292973183,-0.12562758859562917,0.5,-0.015386813320219517,99.55879974365234,72.15420532226562,101.35247039794922,57.49352264404297
1470,100.83370971679688,64.14217376708984,-3.082094705360224,12.318370686837453,-0.03876544238587787,277.03541282761006,-0.12341150337794109,0.5,-0.013601874932646751,99.31160736083984,72.12376403808594,101.12874603271484,57.46596908569336
1471,100.59928131103516,64.12861633300781,-3.0835964618989196,12.325344235992048,-0.03378065122633378,277.2699741771929,-0.12095543710028296,0.5,-0.0119107561185956,99.06460571289062,72.09294128417969,100.90521240234375,57.438072204589844
