steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel,front_left_delta,front_right_delta
1961,-48.57353973388672,-243.48208618164062,-2.755889163442489,9.445212317313572,0.6391712232677307,1076.0260351434567,-0.40811269332590805,0.42868727445602417,0.2180330604314804,0.0,-52.16314697265625,-237.55604553222656,-45.558502197265625,-250.76707458496094,0.21751508371398096,0.11576976590113798,0.07766385037459589,None,10.0,11.366119384765625,12.748738288879395
1962,-48.98102569580078,-243.67857360839844,-2.7247347060624154,9.442298286130585,0.6604297389310485,1076.4755131363395,-0.429140801204753,0.4291546046733856,0.22694054245948792,0.0,-52.74953842163086,-237.8575439453125,-45.84724807739258,-250.91554260253906,0.2273694718462813,0.12122192510859853,0.08404011523535669,None,10.0,11.726879119873047,13.202898979187012
1963,-49.368553161621094,-243.88121032714844,-2.6937416362444,9.437266518747096,0.6805725073222191,1076.9128771660817,-0.4493503470738637,0.4341723322868347,0.23577766120433807,0.0,-53.25620651245117,-238.13182067871094,-46.09673309326172,-251.05059814453125,0.23803563040128933,0.1271554549358787,0.09040226604826156,None,10.0,12.152753829956055,13.742696762084961
1964,-49.76612091064453,-244.1068115234375,-2.66022921603517,9.43082658293252,0.7056215011694111,1077.3734485285042,-0.4705346290516947,0.4388374388217926,0.24796609580516815,0.0,-53.74740219116211,-238.41030883789062,-46.338600158691406,-251.18772888183594,0.25030854817638937,0.13402665208251663,0.0972751598642263,None,10.0,12.572067260742188,14.278993606567383
1965,-50.15251541137695,-244.3446807861328,-2.625755128356312,9.421418320792384,0.7289491050063144,1077.8345229928314,-0.4912692673586892,0.44795018434524536,0.25994017720222473,0.0,-54.31513977050781,-238.7481689453125,-46.618160247802734,-251.35409545898438,0.26376898907989155,0.14161995123888932,0.10432500816251732,None,10.0,13.144886016845703,15.01839542388916
1966,-50.55018615722656,-244.61126708984375,-2.5877843101661804,9.411187129683364,0.7652103340157508,1078.3256603198865,-0.5130550441792466,0.4535352289676666,0.2752646803855896,0.0,-54.7710075378418,-239.03231811523438,-46.84263229370117,-251.49400329589844,0.279131654379783,0.15036444359566772,0.11203590822287234,None,10.0,13.701452255249023,15.745985984802246
1967,-50.92612838745117,-244.88592529296875,-2.549146103806875,9.398511032825944,0.7978579025196755,1078.8082366322426,-0.533769007417074,0.4640760123729706,0.2889438569545746,0.0,-55.337703704833984,-239.40219116210938,-47.121673583984375,-251.67613220214844,0.2949183438966611,0.15944318666029875,0.119801106462083,None,10.0,14.405460357666016,16.676252365112305
1968,-51.281673431396484,-245.16912841796875,-2.509594433193672,9.386501560320486,0.8311724515898344,1079.2844179424085,-0.5536173802903105,0.4705025255680084,0.30228129029273987,0.0,-55.75559997558594,-239.6872100830078,-47.327449798583984,-251.8164825439453,0.3101137749177126,0.1682771913799573,0.12765959758361048,None,10.0,15.02657413482666,17.506641387939453
1969,-51.64041519165039,-245.4821014404297,-2.4661438947445933,9.376673519842548,0.8733526178815243,1079.7887351641748,-0.5741274504475435,0.4721650779247284,0.31650230288505554,0.0,-56.317230224609375,-240.08741760253906,-47.60400390625,-252.0135498046875,0.324698611728981,0.17685013233620372,0.13539664415156935,None,10.0,15.624592781066895,18.317039489746094
1970,-51.944740295410156,-245.77220153808594,-2.426113121451285,9.37086023273429,0.9084342042029325,1080.23901113616,-0.5914303240628974,0.4706358313560486,0.3233749270439148,0.0,-56.80236053466797,-240.4496612548828,-47.8428840637207,-252.19190979003906,0.33564358119548365,0.1833475684697518,0.13914844728499476,None,10.0,16.254728317260742,19.179189682006836
1971,-52.28004455566406,-246.12384033203125,-2.3777889982073614,9.363774670554035,0.9428140143047781,1080.7650227109589,-0.6107283072141264,0.47477468848228455,0.3333161771297455,0.0,-57.241634368896484,-240.79153442382812,-48.05918502807617,-252.36026000976562,0.34455461402282556,0.18868008514656862,0.13959917090948523,None,10.0,16.557662963867188,19.59788703918457
1972,-52.577850341796875,-246.46835327148438,-2.3310036494412856,9.358430219520969,0.9643974022427528,1081.2632953197722,-0.6265431946962307,0.47673746943473816,0.3332656919956207,0.0,-57.74644470214844,-241.20147705078125,-48.30775833129883,-252.56211853027344,0.348777972547218,0.19122119502911575,0.13596572070178797,None,10.0,16.9914608001709,20.20078468322754
1973,-52.880638122558594,-246.8574676513672,-2.278851498446482,9.3568380184971,0.9841543536921264,1081.8056366943667,-0.6414624044180501,0.47277572751045227,0.3302042782306671,0.0,-58.183990478515625,-241.57237243652344,-48.52320861816406,-252.7447509765625,0.34735817904093064,0.19036592915318135,0.12752105203527211,None,10.0,16.989852905273438,20.199798583984375
1974,-53.143798828125,-247.23312377929688,-2.2296450699334147,9.357701774377723,0.9794433063822212,1082.3101826181216,-0.6531996358993405,0.47257664799690247,0.3199438750743866,0.0,-58.669837951660156,-242.00201416015625,-48.76130676269531,-252.9552764892578,0.3408666205996937,0.18646839298268775,0.1163748653402203,None,10.0,16.857118606567383,20.012004852294922
1975,-53.37879180908203,-247.6054229736328,-2.1824015243017905,9.371268824037323,0.9756068171348122,1082.7930514518907,-0.6637069487030549,0.4493723511695862,0.30794352293014526,0.0,-59.311744689941406,-242.61317443847656,-48.85759353637695,-253.04693603515625,0.3306215548993505,0.18035925275024967,0.10561410647876548,None,10.0,16.406721115112305,19.38702392578125
1976,-53.59711456298828,-247.98922729492188,-2.1356722350766604,9.391087435004353,0.9570088881362757,1083.274826602874,-0.6739101237321071,0.4304121136665344,0.2938086986541748,0.0,-59.842430114746094,-243.16896057128906,-48.937198638916016,-253.1303253173828,0.3173010295236039,0.17248998070354263,0.09482625493027509,None,10.0,15.874972343444824,18.655954360961914
1977,-53.80887222290039,-248.40426635742188,-2.0876334695435386,9.410788509181668,0.9244785997386691,1083.779562739214,-0.6846370046085849,0.41876551508903503,0.2772889733314514,0.0,-60.4542350769043,-243.87603759765625,-49.028968811035156,-253.23638916015625,0.30079393347199357,0.1628475779724291,0.08350772091899442,None,10.0,15.242608070373535,17.796417236328125
1978,-53.996971130371094,-248.8159942626953,-2.0426161934251663,9.427023853095953,0.8838985185095836,1084.2656780682635,-0.6949740780705657,0.41301968693733215,0.2586485743522644,0.0,-60.859901428222656,-244.39068603515625,-49.089820861816406,-253.31358337402344,0.2830602136814584,0.15261465532876653,0.07259756536775089,None,10.0,14.494810104370117,16.79277992248535
1979,-54.172607421875,-249.24667358398438,-1.998460050445271,9.442053101434816,0.8371775753161659,1084.76031779724,-0.7058768191171361,0.40600115060806274,0.2395285815000534,0.0,-61.40933609008789,-245.15785217285156,-49.17223358154297,-253.4286651611328,0.2639196848567135,0.14170531493345326,0.06147786939754383,None,10.0,13.638763427734375,15.661718368530273
1980,-54.33590316772461,-249.69723510742188,-1.9554967373176222,9.45151600684545,0.7808961807087451,1085.2645952363612,-0.7172892481454898,0.40839770436286926,0.21954397857189178,0.0,-61.90642166137695,-245.9372100830078,-49.246803283691406,-253.54556274414062,0.2439960058844076,0.13048644928025419,0.050146512014066405,None,10.0,12.746642112731934,14.502498626708984
1981,-54.475276947021484,-250.1303253173828,-1.9173161951916466,9.461994666837548,0.7280298433872696,1085.7381419189173,-0.7282403240052804,0.4017896354198456,0.2001013606786728,0.0,-62.29497528076172,-246.61807250976562,-49.305084228515625,-253.647705078125,0.22556230346349374,0.12021997275872193,0.039469402033605494,None,10.0,11.79737663269043,13.290975570678711
1982,-54.609920501708984,-250.60337829589844,-1.879064014032348,9.465882744069466,0.6648093789023992,1086.2444233468327,-0.7401044818071877,0.40940243005752563,0.18165898323059082,0.0,-62.745826721191406,-247.51174926757812,-49.372711181640625,-253.78173828125,0.2068000484425191,0.109872175945534,0.028066047611170427,None,10.0,10.857275009155273,12.113503456115723
1983,-54.72080993652344,-251.04409790039062,-1.8465145928732907,9.473904308362286,0.6117987520288668,1086.707127054021,-0.7507102112335061,0.40065130591392517,0.1639309972524643,0.0,-63.07761001586914,-248.26536560058594,-49.422481536865234,-253.89479064941406,0.19086077528594014,0.10115461263064382,0.019624053656885236,None,10.0,9.948880195617676,10.996089935302734
1984,-54.82106018066406,-251.49490356445312,-1.816193305440248,9.479711277590551,0.558748662050538,1087.1725093073671,-0.7611541559973524,0.4005431532859802,0.1488693803548813,0.0,-63.4168586730957,-249.15699768066406,-49.473365783691406,-254.02853393554688,0.1764831388147506,0.09334377996330541,0.01503967923484087,None,10.0,9.060201644897461,9.922314643859863
1985,-54.90720748901367,-251.9336395263672,-1.789426272798025,9.487603842898176,0.5122213682811283,1087.618671727032,-0.7706950324167589,0.3936063051223755,0.13618947565555573,0.0,-63.683692932128906,-249.98704528808594,-49.51339340209961,-254.15304565429688,0.1651833491152763,0.08723724722256403,0.014287171201727296,None,10.0,8.292304992675781,9.009977340698242
1986,-54.98493576049805,-252.383056640625,-1.7645479540008864,9.491227403772426,0.46821827720253273,1088.0696061037893,-0.7796977209583156,0.3964359164237976,0.12710657715797424,0.0,-63.927490234375,-250.90908813476562,-49.549964904785156,-254.29135131835938,0.1570887733162411,0.08287907071472679,0.017330735279783464,None,10.0,7.636900901794434,8.242242813110352
1987,-55.05403518676758,-252.83981323242188,-1.7415223963741158,9.492669967802824,0.43153048319952214,1088.5223292718808,-0.7879869864670185,0.3983171880245209,0.12185277044773102,0.0,-64.11731719970703,-251.82623291015625,-49.57843780517578,-254.42892456054688,0.15296285406561583,0.0806625903764976,0.02409227318174617,None,10.0,7.162043571472168,7.692564964294434
1988,-55.11982727050781,-253.34573364257812,-1.7180651403346434,9.492021615521532,0.402664845862438,1089.0180186502296,-0.7962882384305073,0.4014680087566376,0.12196388095617294,0.0,-64.27540588378906,-252.9025421142578,-49.60215759277344,-254.5903778076172,0.15347704388043973,0.08093864045921487,0.03488106976721739,None,10.0,6.885418891906738,7.3744096755981445
1989,-55.17250061035156,-253.831298828125,-1.6969013986259471,9.484078542399898,0.38811996973877505,1089.4887630519968,-0.8041687684878301,0.4149283468723297,0.12678959965705872,0.0,-64.33136749267578,-253.471435546875,-49.61054611206055,-254.6757049560547,0.15911750336719646,0.0839701297535058,0.043282003006899716,None,10.0,6.891708850860596,7.38190221786499
1990,-55.21266174316406,-254.2843475341797,-1.6776173160146288,9.478690291329924,0.38926137596959676,1089.9244035339796,-0.8119049327577084,0.4159931242465973,0.13594014942646027,0.0,-64.38348388671875,-254.44149780273438,-49.61836624145508,-254.8212127685547,0.16879923692988089,0.08918836867792214,0.0484558382491682,None,10.0,7.146231651306152,7.674348831176758
1991,-55.24357223510742,-254.7366943359375,-1.658173177421797,9.473619580144108,0.4042157713449991,1090.358581682542,-0.8205230868727547,0.41864943504333496,0.1501764953136444,0.0,-64.36290740966797,-255.84426879882812,-49.61527633666992,-255.03163146972656,0.18258449301498555,0.09665260737475535,0.051255639557335676,None,10.0,7.625031471252441,8.22860336303711
1992,-55.26521301269531,-255.2073516845703,-1.637054176819414,9.46617417531459,0.4334147409789413,1090.8114425255899,-0.8303341711352555,0.42527517676353455,0.1689848005771637,0.0,-64.28015899658203,-256.83209228515625,-49.602867126464844,-255.17982482910156,0.20069042669908865,0.10652308386178853,0.05165431334658663,None,10.0,8.360754013061523,9.091123580932617
1993,-55.27497482299805,-255.66017150878906,-1.6151998774400602,9.458953016575682,0.4777772730163478,1091.2498205995678,-0.8405123312812296,0.4282699525356293,0.18933862447738647,0.0,-64.14791107177734,-257.7740783691406,-49.58302688598633,-255.3211212158203,0.22118607856924427,0.1177975782510872,0.04957934424255344,None,10.0,9.31633186340332,10.230534553527832
1994,-55.27180862426758,-256.1500244140625,-1.589076930307473,9.44220621973487,0.5298784605801415,1091.728954514148,-0.8525344533137998,0.448299378156662,0.2156929075717926,0.0,-63.95265197753906,-258.75885009765625,-49.553741455078125,-255.4688262939453,0.24629751388929683,0.13177568472794554,0.0452173544464008,None,10.0,10.3310546875,11.465021133422852
1995,-55.25344467163086,-256.63623046875,-1.5601949482855637,9.422009668940285,0.5859073934466961,1092.2118826183655,-0.8650018271884008,0.46468546986579895,0.24396471679210663,0.0,-63.69794845581055,-259.74066162109375,-49.515533447265625,-255.61610412597656,0.2747474275192098,0.14786010739452274,0.04083412195159428,None,10.0,11.615946769714355,13.06359577178955
1996,-55.22054672241211,-257.0919189453125,-1.5299449004116805,9.407305432563271,0.6527405196927765,1092.673567669089,-0.8773242852044227,0.46634629368782043,0.2734748125076294,0.0,-63.42674255371094,-260.59112548828125,-49.474853515625,-255.74366760253906,0.3050185618429787,0.16530422744941656,0.03663798013971827,None,10.0,12.959114074707031,14.778026580810547
1997,-55.171321868896484,-257.5378723144531,-1.4968125132900048,9.394146143482045,0.7373237177260632,1093.1365616170422,-0.8903447395901147,0.4684571921825409,0.30699560046195984,0.0,-63.0991325378418,-261.4586486816406,-49.42570877075195,-255.87379455566406,0.33849239318389845,0.1850481174820948,0.03242934280761164,None,10.0,14.324005126953125,16.567981719970703
1998,-55.10329818725586,-257.9835205078125,-1.4596891129587364,9.375771781324392,0.8173363766161648,1093.6134251256246,-0.9039472514096123,0.4826428294181824,0.34482723474502563,0.0,-62.81065368652344,-262.1247863769531,-49.3824348449707,-255.9737091064453,0.3764220844852119,0.20808548815001177,0.028111598007063976,None,10.0,15.833601951599121,18.602569580078125
1999,-55.01102828979492,-258.4430236816406,-1.4167035624359854,9.34752684864752,0.9063792513467217,1094.1240340274824,-0.917848688322418,0.506868839263916,0.3890535831451416,0.0,-62.336177825927734,-263.081787109375,-49.31126403808594,-256.1172790527344,0.42104458426968383,0.2362468857956157,0.02351206015619809,None,10.0,17.48910903930664,20.901479721069336
2000,-54.90159606933594,-258.873291015625,-1.3714563223574845,9.315099758543436,0.9985774145612651,1094.6241606400376,-0.9296789734251756,0.5281203985214233,0.4321179986000061,0.0,-61.88065719604492,-263.8819580078125,-49.24293518066406,-256.2372741699219,0.46677164826376005,0.2665120205590149,0.019021883186320733,None,10.0,19.20602798461914,23.591157913208008
2001,-54.764095306396484,-259.3095703125,-1.3196866012952162,9.270007729064957,1.0989645727848045,1095.1587192699894,-0.9394123680627833,0.5656111836433411,0.4765874147415161,0.0,-61.459449768066406,-264.5440368652344,-49.17975616455078,-256.33660888671875,0.5138246276919977,0.29943224849944694,0.014250242865851538,None,10.0,21.040037155151367,26.215002059936523
2002,-54.601707458496094,-259.7318115234375,-1.263112537626445,9.220508673913749,1.196742593865883,1095.7086568518116,-0.9443763688968929,0.5987958908081055,0.5140520334243774,0.0,-60.917564392089844,-265.30926513671875,-49.09846878051758,-256.451416015625,0.5563068651521266,0.33100248981814273,0.009434658219497733,None,10.0,22.75694465637207,28.9281005859375
2003,-54.41510009765625,-260.1351318359375,-1.202232541949179,9.169619699273012,1.292001110178584,1096.2700243720203,-0.9420587109581872,0.6294986009597778,0.5402929782867432,0.0,-60.474456787109375,-265.8757019042969,-49.03199768066406,-256.536376953125,0.5897135681686874,0.35727776602957195,0.006254557658198198,None,10.0,24.39354133605957,31.218326568603516
2004,-54.20603942871094,-260.51513671875,-1.1379869764443256,9.127660015018025,1.3779152369477567,1096.8357443910843,-0.9299092776187867,0.6442509889602661,0.5514976978302002,0.0,-59.88664245605469,-266.5589294433594,-48.94382858276367,-256.63885498046875,0.6101426201395094,0.3740620163099219,0.005324479404692415,None,10.0,25.408340454101562,32.825557708740234
2005,-53.86415100097656,-261.0252990722656,-1.04024430390651,9.100408154606617,1.4544785195343763,1097.6330145043594,-0.8939622835704127,0.6424474120140076,0.5293416976928711,0.0,-59.1991081237793,-267.2751159667969,-48.8406982421875,-256.74627685546875,0.6099867965800743,0.37393177887857115,0.008146107462748332,None,10.0,25.84075355529785,33.513458251953125
2006,-53.58363342285156,-261.37261962890625,-0.9660113516816412,9.116239266789963,1.4743864156439797,1098.1905642719692,-0.8596798616321402,0.5934516191482544,0.5110861659049988,0.0,-58.47438430786133,-267.9486083984375,-48.73198699951172,-256.8473205566406,0.5883525850678014,0.35617977088869895,0.012834884861947338,None,10.0,24.995466232299805,32.15837478637695
2007,-53.23593521118164,-261.739990234375,-0.8815352161140552,9.168644392700633,1.446983447890816,1098.7968165606967,-0.8196961424157858,0.5268765091896057,0.464434951543808,0.0,-57.65227127075195,-268.6266174316406,-48.60866928100586,-256.9490051269531,0.5454034753192478,0.3227145248896066,0.018355575783003012,None,10.0,24.282733917236328,31.029062271118164
2008,-52.87166976928711,-262.06964111328125,-0.800918267282103,9.250437276700092,1.40314253013024,1099.3612576372082,-0.7842668824302442,0.4408741295337677,0.4124723970890045,0.0,-57.02919387817383,-269.0873107910156,-48.51520919799805,-257.01812744140625,0.4871150021141629,0.2805044731707569,0.023092935690225865,None,10.0,22.44277000427246,28.173891067504883
2009,-52.51137161254883,-262.3527526855469,-0.729419116495228,9.341379475416282,1.3127934795684486,1099.8687853518302,-0.757840525011793,0.37653353810310364,0.35726168751716614,0.0,-56.224708557128906,-269.6219482421875,-48.39453125,-257.0982971191406,0.4215800821760418,0.23659258867945496,0.025918760726506437,None,10.0,20.33307647705078,24.998212814331055
2010,-52.12818908691406,-262.6186218261719,-0.6623112520297846,9.427179840009133,1.182895928672409,1100.36926345688,-0.7381467219700252,0.3311895430088043,0.2912602722644806,0.0,-55.85836410522461,-269.8465270996094,-48.17209243774414,-257.23406982421875,0.34786141687584504,0.19066895639465248,0.027383976288006703,None,10.0,18.01323699951172,21.63402557373047
2011,-51.73869323730469,-262.8600769042969,-0.6031732300215394,9.49206322602642,1.0335232834448789,1100.8475455897728,-0.7260145788626977,0.3144081234931946,0.2239336371421814,0.0,-55.467044830322266,-270.0849914550781,-47.7807731628418,-257.4725341796875,0.2723665104730438,0.146503081010489,0.02762359703863971,None,10.0,15.118525505065918,17.625652313232422
2012,-51.33302688598633,-263.0882873535156,-0.5514290753057359,9.541842203033116,0.8533635198138638,1101.321692699026,-0.7200337085034977,0.30429717898368835,0.15546628832817078,0.0,-55.11174392700195,-270.301513671875,-47.425472259521484,-257.6890563964844,0.1974488470873817,0.10475003932491006,0.026794429187285942,None,10.0,11.999090194702148,13.544733047485352
2013,-50.900726318359375,-263.3125,-0.5071718320729585,9.564891706155228,0.657159660814969,1101.8072005574654,-0.7189057853908999,0.32253339886665344,0.08824872970581055,0.0,-54.720584869384766,-270.5399169921875,-47.0343132019043,-257.9274597167969,0.12532194383343223,0.06589201416370058,0.025320296525036826,None,10.0,8.623634338378906,9.401398658752441
2014,-50.47743225097656,-263.5191650390625,-0.4743550628299707,9.570568431307949,0.46302883685518204,1102.2681641338418,-0.7208017050836474,0.340267539024353,0.030382869765162468,0.0,-54.32011795043945,-270.7839660644531,-46.633846282958984,-258.1715087890625,0.06452703525839239,0.03377823962804242,0.023928949021708834,None,10.0,5.075050354003906,5.336459159851074
2015,-50.0555305480957,-263.7182312011719,-0.451943397123977,9.560841246400052,0.26721941839724295,1102.7177591993368,-0.7230227386901028,0.3655279874801636,-0.0187393706291914,0.0,-53.92405319213867,-271.02532958984375,-46.2377815246582,-258.4128723144531,0.015190732006609654,0.007940101153881236,0.022579402557162856,None,10.0,1.8053253889083862,1.8375214338302612
2016,-49.62775802612305,-263.91796875,-0.439252402554827,9.536879895472675,0.08104318743693995,1103.1669853631124,-0.7233269121293164,0.3975712060928345,-0.05928447097539902,0.0,-53.52341079711914,-271.26947021484375,-45.83713912963867,-258.6570129394531,-0.02342230039931201,-0.012244165448135095,0.021237369612592913,None,10.0,-1.1335234642028809,-1.1213452816009521
2017,-49.19868087768555,-264.120361328125,-0.43550416976810863,9.504849312056141,-0.069220027092741,1103.613695370151,-0.7198798138294948,0.4280417859554291,-0.09191378206014633,0.0,-53.12063980102539,-271.51495361328125,-45.43436813354492,-258.9024963378906,-0.05247269369356749,-0.027453399266695815,0.019905431668109763,None,10.0,-3.5871665477752686,-3.467372179031372
2018,-48.78968811035156,-264.3179626464844,-0.4390105542383342,9.476977835516907,-0.19115450073904627,1104.0379297517743,-0.7123241438305518,0.44307151436805725,-0.11582242697477341,0.0,-52.73463821411133,-271.75018310546875,-45.04836654663086,-259.1377258300781,-0.07265055099301707,-0.038046795455419405,0.01863648657915486,None,10.0,-5.563236236572266,-5.280159950256348
2019,-48.36959457397461,-264.52850341796875,-0.4488968074159536,9.452856695038395,-0.293973447027962,1104.4741216141533,-0.6994218629139795,0.4555373787879944,-0.13417014479637146,0.0,-52.334781646728516,-271.9938659667969,-44.64850997924805,-259.38140869140625,-0.08629676512048563,-0.04523055625944063,0.01732693606265683,None,10.0,-7.012144565582275,-6.568718433380127
2020,-47.96173858642578,-264.7422790527344,-0.4633987848158711,9.4388558222914,-0.36699257361596116,1104.8997746036425,-0.6818118274757915,0.4546489417552948,-0.14554443955421448,0.0,-51.94240188598633,-272.23297119140625,-44.25613021850586,-259.6205139160156,-0.09384380565183432,-0.04921163604348619,0.016041305068198185,None,10.0,-8.124431610107422,-7.535397052764893
2021,-47.57200622558594,-264.9568176269531,-0.48087135196420383,9.438126775871773,-0.4233374996751884,1105.3101083698753,-0.6605080275323642,0.4402785003185272,-0.1507926732301712,0.0,-51.56289291381836,-272.4642639160156,-43.87662124633789,-259.851806640625,-0.09646346566361952,-0.050594991290347884,0.014792036650123463,None,10.0,-8.813311576843262,-8.124846458435059
2022,-47.17055892944336,-265.1895751953125,-0.5017043623550258,9.441959681571383,-0.4579645475644125,1105.7379328177149,-0.6347013084853886,0.4321090579032898,-0.15245014429092407,0.0,-51.166744232177734,-272.7056884765625,-43.480472564697266,-260.0932312011719,-0.09490836406003988,-0.04977369902014529,0.01348596991929425,None,10.0,-9.130827903747559,-8.39415454864502
2023,-46.78962326049805,-265.4220886230469,-0.5232536965000518,9.451997552986917,-0.4763812083700132,1106.1499909759395,-0.6079656716110433,0.4178689420223236,-0.14697960019111633,0.0,-50.785648345947266,-272.93792724609375,-43.0993766784668,-260.3254699707031,-0.08984568041090517,-0.04710184793762941,0.012223102680094952,None,10.0,-9.230278968811035,-8.47815227508545
2024,-46.4116096496582,-265.6647033691406,-0.5457054760699649,9.464014747182473,-0.47934832432453334,1106.5667848951423,-0.5805637788100593,0.4069313108921051,-0.13780678808689117,0.0,-50.40217971801758,-273.171630859375,-42.71590805053711,-260.5591735839844,-0.08137670733914858,-0.0426384313420872,0.010944095125878893,None,10.0,-8.897956848144531,-8.19655704498291
2025,-45.95119094848633,-265.9762268066406,-0.573369328209272,9.474586028022594,-0.46101023287522214,1107.08811923736,-0.5468244751201333,0.4017149806022644,-0.1289650946855545,0.0,-49.92799758911133,-273.4606018066406,-42.24172592163086,-260.84814453125,-0.06788456312350245,-0.03554182045217044,0.009347115988000594,None,10.0,-8.341718673706055,-7.722063064575195
2026,-45.57590866088867,-266.24261474609375,-0.5954713681490303,9.481463852904582,-0.4344947950053726,1107.524060252915,-0.5194088415915732,0.4012497365474701,-0.10868528485298157,0.0,-49.53593826293945,-273.69952392578125,-41.849666595458984,-261.0870666503906,-0.05529921110824932,-0.028935561246486524,0.00801249148947563,None,10.0,-7.806006908416748,-7.260253429412842
2027,-45.13963317871094,-266.56622314453125,-0.620079376095526,9.488288093933711,-0.3927174917545182,1108.043264157688,-0.4875137653877995,0.39787283539772034,-0.09586149454116821,0.0,-49.073970794677734,-273.9810485839844,-41.387699127197266,-261.36859130859375,-0.039590730156495654,-0.020704316280870026,0.006423004345252662,None,10.0,-6.577896595001221,-6.18544864654541
2028,-44.75540542602539,-266.8622741699219,-0.639765795768528,9.488931827538167,-0.34197557441132,1108.510831481602,-0.46018734625231894,0.4052460193634033,-0.07671600580215454,0.0,-48.66218948364258,-274.23199462890625,-40.97591781616211,-261.6195373535156,-0.026380222391652657,-0.013791209071849242,0.004994726502193449,None,10.0,-5.801821231842041,-5.4940080642700195
2029,-44.39265823364258,-267.150146484375,-0.656468875809396,9.493277150966406,-0.2942575723465515,1108.960407674106,-0.435548805457576,1.0,-0.060907941311597824,0.0,-48.269710540771484,-274.47119140625,-40.583438873291016,-261.8587341308594,-0.014491958890482303,-0.00757479725984229,0.00361751304973411,None,10.415004120998253,-4.642876625061035,-4.4433465003967285
2030,-44.040042877197266,-267.4366760253906,-0.6703880869837768,9.501305218117647,-0.24302616045133174,1109.4042653668782,-0.41309314811798403,1.0,-0.04743356630206108,0.0,-47.88520431518555,-274.70550537109375,-40.19893264770508,-262.0930480957031,-0.004323252756391171,-0.002259555768302049,0.0025822969288719685,None,12.327113933913841,-3.6858482360839844,-3.558838367462158
2031,-43.68552780151367,-267.7301025390625,-0.681953662965773,9.528855810680435,-0.1949477780944422,1109.856400267545,-0.39248648616164517,1.0,-0.035738829523324966,0.0,-47.49625015258789,-274.94256591796875,-39.80997848510742,-262.3301086425781,0.004492157869683115,0.0023478356516421564,0.0020258660913909793,None,13.917432757529179,-2.869807243347168,-2.791771411895752
2032,-43.34758377075195,-268.0138244628906,-0.6908321759869064,9.618941811266547,-0.15559323231311684,1110.2921178784384,-0.3748689410996078,1.0,-0.024382371455430984,0.0,-47.12369155883789,-275.1695861816406,-39.43741989135742,-262.55712890625,0.01197862075513683,0.006260943542584931,0.0020019937905279956,None,14.000164425413434,-2.1605191230773926,-2.115244150161743
2033,-42.992210388183594,-268.3154296875,-0.6980914870652716,9.789925079592695,-0.11815958722133324,1110.7545213804422,-0.35853599239641987,0.2603914737701416,-0.014874820597469807,0.0,-46.730472564697266,-275.40924072265625,-39.0442008972168,-262.7967834472656,0.019384927535118047,0.010132937875228468,0.002564997573698167,None,12.368613537930134,-1.471522569656372,-1.4498465061187744
2034,-42.63715744018555,-268.6188659667969,-0.7034253992545368,10.009199963421775,-0.08200337313461237,1111.2198880762137,-0.34462959798171744,0.0,-0.004306257236748934,1.0,-46.336666107177734,-275.64923095703125,-38.650394439697266,-263.0367736816406,0.026831617195605846,0.01402731962631641,0.003722473911823369,None,10.267120708529553,-0.8957302570343018,-0.8873368501663208
2035,-42.24410629272461,-268.9562072753906,-0.7073935758577822,10.2337048873163,-0.044908688611842607,1111.7381500218964,-0.3317989609417504,0.0,0.006401193793863058,0.67843097448349,-45.900081634521484,-275.915283203125,-38.213809967041016,-263.3028259277344,0.03582177875462852,0.01873129156005237,0.005458981663179966,None,10.0,-0.2586832642555237,-0.2578846514225006
2036,-41.87530517578125,-269.27301025390625,-0.7093573908456066,10.315627751605948,-0.009814233322031463,1112.2265254766924,-0.32199898223179163,0.0,0.019325196743011475,0.5,-45.49031448364258,-276.1650085449219,-37.80404281616211,-263.55255126953125,0.04522512401816099,0.02365515853102673,0.007025534912894523,None,10.0,0.3826634883880615,0.38408753275871277
2037,-41.49720001220703,-269.5968322753906,-0.7095508694988009,10.246882644379596,0.02912070659398225,1112.7283455544177,-0.31404542781100714,0.0,0.032128822058439255,0.5,-45.07063674926758,-276.4207763671875,-37.38436508178711,-263.8083190917969,0.055784647195819936,0.029190165302065873,0.008515526443580902,None,10.0,1.1472774744033813,1.1606204509735107
2038,-41.12017822265625,-269.9173889160156,-0.7077435152250185,10.099149563331395,0.07004339783804969,1113.2288776176617,-0.3081374417724459,0.06801760196685791,0.04561208188533783,0.0,-44.6532096862793,-276.6751708984375,-36.96693801879883,-264.0627136230469,0.06692694083789066,0.03503872676785821,0.009941419749841404,None,10.0,1.8961188793182373,1.932762861251831
2039,-40.75298309326172,-270.22601318359375,-0.7039852622946987,9.911573454780175,0.10932256478265145,1113.7155179169374,-0.30426798045896747,0.2574750483036041,0.058953672647476196,0.0,-44.24824905395508,-276.92193603515625,-36.56197738647461,-264.3094787597656,0.07803653124169274,0.040880021788491476,0.011296778523891854,None,10.0,2.6763765811920166,2.749297857284546
