steps,X,Y,yaw,vx,vy,progress,error,cmd_throttle,cmd_steer,cmd_brake,next_left_lane_point_x,next_left_lane_point_y,next_right_lane_point_x,next_right_lane_point_y,delta,alpha,kappa,lookahead,target_vel
73,95.06230926513672,92.95887756347656,-0.047090018555970295,8.501529227790574,-0.3049991872532735,1894.4788288442178,1.1184663087889544,1.0,-0.09450569748878479,0.0,95.53980255126953,85.8737564086914,95.58673095703125,100.64368438720703,-0.1501506810613808,-0.07915371383352268,3.394519181775046e-06,None,100.0
74,95.22248077392578,92.94651794433594,-0.052052557092413146,8.628095391619775,-0.31468248745863664,1894.646178875932,1.1187591366831522,1.0,-0.09722545742988586,0.0,95.70000457763672,85.87324523925781,95.74693298339844,100.64317321777344,-0.15287058620507746,-0.0806130603570244,4.110408432900301e-06,None,100.0
75,95.38965606689453,92.93270111083984,-0.05737994869819686,8.757390448921047,-0.32443450564046616,1894.8211068950627,1.1190578421578568,1.0,-0.10003853589296341,0.0,95.86722564697266,85.87271881103516,95.91415405273438,100.64264678955078,-0.15569272334815287,-0.08212873472786031,4.962828663843284e-06,None,100.0
76,95.56163787841797,92.91748809814453,-0.06301359550696128,8.887444105688397,-0.334144767576116,1895.0013063000233,1.1193530618463112,1.0,-0.10291101783514023,0.0,96.03925323486328,85.8721694946289,96.086181640625,100.64209747314453,-0.1585834533871071,-0.08368283738143631,5.839842617369423e-06,None,100.0
77,95.73464965820312,92.90113067626953,-0.06883633507549973,9.015089260787565,-0.3435904626858248,1895.1828989566263,1.1196407661344978,1.0,-0.10579095035791397,0.0,96.21231842041016,85.87162017822266,96.25924682617188,100.64154815673828,-0.16148528731174447,-0.0852445596674122,6.722200521071068e-06,None,100.0
78,95.9166488647461,92.88285827636719,-0.07512781596302734,9.146737530794582,-0.35291266539778143,1895.3742290026755,1.1198275241311242,1.0,-0.10872641205787659,0.0,96.39437103271484,85.87104034423828,96.44129943847656,100.6409683227539,-0.16453102750833548,-0.08688554411913924,7.650981215276064e-06,None,100.0
79,96.09430694580078,92.8637466430664,-0.08143311615989894,9.274293548904625,-0.36198307049944445,1895.5613076118675,1.1200841980168708,1.0,-0.11175047606229782,0.0,96.57209014892578,85.87047576904297,96.6190185546875,100.6404037475586,-0.1674980149861697,-0.08848592042223664,8.559753777906399e-06,None,100.0
80,96.26647186279297,92.8441162109375,-0.08769845229566255,9.395728226493995,-0.3706954971799261,1895.7428917277773,1.1202814323447465,1.0,-0.11454801261425018,0.0,96.74431610107422,85.86992645263672,96.79124450683594,100.63985443115234,-0.1703648471047099,-0.09003401540029904,9.441131423549428e-06,None,100.0
81,96.4566421508789,92.82119750976562,-0.09478091283288971,9.52804938741115,-0.3799754371664166,1895.9438039962374,1.120371365306007,1.0,-0.11762041598558426,0.0,96.93455505371094,85.86932373046875,96.98148345947266,100.63925170898438,-0.17354905046653823,-0.09175553771242695,1.0416083632437103e-05,None,100.0
82,96.63174438476562,92.79875946044922,-0.10147609149097052,9.64757244655798,-0.3881393334976033,1896.1291052195259,1.1204901846140052,1.0,-0.12054543942213058,0.0,97.10972595214844,85.86876678466797,97.15665435791016,100.6386947631836,-0.1764511302874564,-0.09332644334183846,1.1314353884525508e-05,None,100.0
